LysC	ASPKINIII-MONOMER					(lysC)	(EG10550)	
lysine / arginine / ornithine ABC transporter	ABC-3-CPLX							
lysine / arginine / ornithine ABC transporter - periplasmic binding protein	ARGT-MONOMER					(argT)	(EG10072)	((periplasmic space (sensu Gram-negative Bacteria), CCO-PERI-BAC))
lysine / arginine / ornithine ABC transporter / histidine ABC transporter - ATP binding subunit	HISP-MONOMER					(hisP)	(EG10452)	((cytosol, CCO-CYTOSOL) (inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG))
lysine / arginine / ornithine ABC transporter / histidine ABC transporter - membrane subunit	HISQ-MONOMER					(hisQ)	(EG12125)	((inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG))
lysine 2,3-aminomutase	G7836-MONOMER					(epmB)	(G7836)	
lysine decarboxylase 1	LYSDECARBOX-CPLX							
lysine decarboxylase 2	LDC2-CPLX							
lysine:H<sup>+</sup> symporter	LYSP-MONOMER					(lysP)	(EG11337)	((inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG))
lysine/arginine/ornithine ABC transporter / histidine ABC transporter - membrane subunit	HISM-MONOMER					(hisM)	(EG10007)	((inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG))
lysogenization regulator	EG11345-MONOMER					(hflD)	(EG11345)	((cytosol, CCO-CYTOSOL) (inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG))
lysophospholipase L(2)	EG10739-MONOMER					(pldB)	(EG10739)	((inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG))
lysophospholipid transporter	EG12455-MONOMER					(lplT)	(EG12455)	((inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG))
LysR DNA-binding transcriptional dual regulator	PD00360					(lysR)	(EG10551)	((cytosol, CCO-CYTOSOL))
LYSR-type transcriptional regulator	EG12105-MONOMER					(yeiE)	(EG12105)	
lysyl tRNA synthetase (LysRSs), constitutive	LYSS-MONOMER					(lysS)	(EG10552)	((membrane, CCO-MEMBRANE) (cytosol, CCO-CYTOSOL))
lysyl-tRNA synthetase	LYSU-MONOMER					(lysU)	(EG10553)	((membrane, CCO-MEMBRANE) (cytosol, CCO-CYTOSOL))
lysyl-tRNA synthetase, constitutive	LYSS-CPLX							
lytic murein transglycosylase E	G6622-MONOMER					(emtA)	(G6622)	((outer membrane (sensu Gram-negative Bacteria), CCO-OUTER-MEM) (inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG))
Maa	MALTACETYLTRAN-MONOMER					(maa)	(G58)	((cytosol, CCO-CYTOSOL))
MacAB-TolC macrolide efflux transport system	TRANS-200-CPLX							
MacAB-TolC macrolide efflux transport system - membrane fusion protein	MACA					(macA)	(G6461)	((inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG))
MacAB-TolC macrolide efflux transport system - membrane subunit	MACB					(macB)	(G6462)	((inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG))
macrodomain Ter protein	EG12855-MONOMER					(matP)	(EG12855)	((cytosol, CCO-CYTOSOL))
macrodomain Ter protein	CPLX0-7789							
MaeB	MALIC-NADP-MONOMER					(maeB)	(G7293)	((cytosol, CCO-CYTOSOL))
major type 1 subunit fimbrin (pilin)	EG10308-MONOMER					(fimA)	(EG10308)	((pilus, CCO-PILUS))
malate dehydrogenase	MALATE-DEHASE							
malate dehydrogenase	MALIC-NADP-CPLX							
malate dehydrogenase, NAD-requiring	MALIC-NAD-MONOMER					(maeA)	(EG10948)	
malate dehydrogenase, NAD-requiring	MALIC-NAD-CPLX							
malate oxidase	MALOX-MONOMER							((inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG))
malate synthase A	MALATE-SYNTHASE					(aceB)	(EG10023)	((cytosol, CCO-CYTOSOL))
malate synthase G	MALSYNG-MONOMER					(glcB)	(EG20080)	((cytosol, CCO-CYTOSOL))
malate:quinone oxidoreductase	EG12069-MONOMER					(mqo)	(EG12069)	((membrane, CCO-MEMBRANE))
MalI DNA-binding transcriptional repressor	PD00361					(malI)	(EG10557)	((cytosol, CCO-CYTOSOL))
malonyl-[acp] methyltransferase	EG10119-MONOMER					(bioC)	(EG10119)	
malonyl-CoA-ACP transacylase	MALONYL-COA-ACP-TRANSACYL-MONOMER					(fabD)	(EG11317)	((cytosol, CCO-CYTOSOL))
MalT transcriptional activator	PD00237					(malT)	(EG10562)	((cytosol, CCO-CYTOSOL))
MalT-MalK	MONOMER0-1761							
MalT-Maltotriose-ATP DNA-binding transcriptional activator	MONOMER0-158							
maltodextrin glucosidase	MALTODEXGLUCOSID-MONOMER					(malZ)	(EG10565)	((cytosol, CCO-CYTOSOL))
maltodextrin phosphorylase	MALDEXPHOSPHORYL-CPLX							
maltodextrin phosphorylase monomer	MALDEXPHOSPHORYL-MONOMER					(malP)	(EG10560)	((cytosol, CCO-CYTOSOL))
maltose / glucose PTS permease	CPLX-164							
maltose / glucose PTS permease - MalX subunit	MALX-MONOMER					(malX)	(EG10563)	((inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG))
maltose ABC transporter	ABC-16-CPLX							((membrane, CCO-MEMBRANE))
maltose ABC transporter - ATP binding subunit	MALK-MONOMER					(malK)	(EG10558)	((inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG))
maltose ABC transporter - membrane subunit	MALF-MONOMER					(malF)	(EG10555)	((inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG))
maltose ABC transporter - membrane subunit	MALG-MONOMER					(malG)	(EG10556)	((inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG))
maltose ABC transporter - periplasmic binding protein	MALE-MONOMER					(malE)	(EG10554)	((periplasmic space (sensu Gram-negative Bacteria), CCO-PERI-BAC))
maltose acetyltransferase	MALTACETYLTRAN-CPLX							
maltose outer membrane porin / phage lambda receptor protein	CPLX0-7655							((outer membrane (sensu Gram-negative Bacteria), CCO-OUTER-MEM))
maltose regulon periplasmic protein	EG10559-MONOMER					(malM)	(EG10559)	((periplasmic space (sensu Gram-negative Bacteria), CCO-PERI-BAC))
manganese export protein	G6999-MONOMER					(mntP)	(G6999)	((inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG))
mannitol PTS permease	CPLX-166							
mannitol PTS permease - cryptic	CPLX-156							
mannitol PTS permease (cryptic) - CmtA subunit	CMTA-MONOMER					(cmtA)	(EG11792)	((inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG))
mannitol PTS permease (cryptic) - CmtB subunit	CMTB-MONOMER					(cmtB)	(EG11791)	((inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG) (cytosol, CCO-CYTOSOL))
mannitol-1-phosphate 5-dehydrogenase	MANNPDEHYDROG-MONOMER					(mtlD)	(EG10616)	
manno(fructo)kinase	EG11288-MONOMER					(mak)	(EG11288)	((cytosol, CCO-CYTOSOL))
mannokinase	MANNKIN-MONOMER							
mannonate/altronate dehydratase	G6839-MONOMER					(rspA)	(G6839)	
mannose isomerase	EG11845-MONOMER					(yihS)	(EG11845)	
mannose isomerase	CPLX0-7683							
mannose PTS permease	CPLX-165							
mannose PTS permease - ManX subunit	CPLX0-7921							
mannose PTS permease - ManY subunit	MANY-MONOMER					(manY)	(EG10568)	((inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG))
mannose PTS permease - ManZ subunit	MANZ-MONOMER					(manZ)	(EG10569)	((inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG))
mannose-1-phosphate guanylyltransferase	MANNPGUANYLTRANGDP-MONOMER					(cpsB)	(EG10161)	
mannose-6-phosphate isomerase	MANNPISOM-MONOMER					(manA)	(EG10566)	((cytosol, CCO-CYTOSOL))
ManX	MANX-MONOMER					(manX)	(EG10567)	((cytosol, CCO-CYTOSOL) (inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG))
MarA DNA-binding transcriptional dual regulator	PD00365					(marA)	(EG11434)	((cytosol, CCO-CYTOSOL))
MarR DNA-binding transcriptional repressor	CPLX0-7710							
MarR transcriptional repressor	PD00364					(marR)	(EG11435)	((cytosol, CCO-CYTOSOL))
MarR-salicylate	MONOMER-58							
MatA DNA-binding transcriptional dual regulator	G6165-MONOMER					(ecpR)	(G6165)	((cytosol, CCO-CYTOSOL))
maturation factor for PanD	EG12211-MONOMER					(panZ)	(EG12211)	
MazE antitoxin of the MazF-MazE toxin-antitoxin system	EG10571-MONOMER					(mazE)	(EG10571)	
MazE antitoxin of the MazF-MazE toxin-antitoxin system	CPLX0-841							
MazE-MazF antitoxin/toxin complex and DNA-binding transcriptional repressor	CPLX0-1242							
MazF toxin of the MazF-MazE toxin-antitoxin system that exhibits ribonuclease activity	EG11249-MONOMER					(mazF)	(EG11249)	
MazF toxin of the MazF-MazE toxin-antitoxin system that exhibits ribonuclease activity	CPLX0-1241							
MbtH-like protein that enhances the catalytic function of EntF	MONOMER0-2659					(ybdZ)	(G0-10437)	
McbR DNA-binding transcriptional dual regulator	G6761-MONOMER					(mcbR)	(G6761)	
McrBC restriction endonuclease	CPLX0-2661							
Mdh	MALATE-DEHASE-MONOMER					(mdh)	(EG10576)	((membrane, CCO-MEMBRANE) (cytosol, CCO-CYTOSOL))
MdtABC-TolC multidrug efflux transport system	TRANS-CPLX-202							
MdtABC-TolC multidrug efflux transport system - membrane subunit	B2076-MONOMER					(mdtC)	(G7115)	((inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG))
MdtABC-TolC multidrug efflux transport system - membrane subunit	B2075-MONOMER					(mdtB)	(G7114)	((inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG))
MdtABC-TolC multidrug efflux transport system - putative membrane fusion protein	MDTA					(mdtA)	(G7113)	((inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG) (periplasmic space (sensu Gram-negative Bacteria), CCO-PERI-BAC))
MdtEF-TolC multidrug efflux transport system	TRANS-CPLX-204							
MdtEF-TolC multidrug efflux transport system - membrane fusion protein	EG12240-MONOMER					(mdtE)	(EG12240)	((inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG))
MdtEF-TolC multidrug efflux transport system - permease subunit	YHIV-MONOMER					(mdtF)	(EG12241)	((inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG))
mechanosensitive channel MscL	CPLX0-7627							((inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG))
mechanosensitive channel MscS	CPLX0-7626							((inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG))
mechanosensitive channel MscS monomer	EG11160-MONOMER					(mscS)	(EG11160)	((inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG))
mechanosensitive channel of miniconductance	CPLX0-7985							
mechanosensitive channel of miniconductance McsM monomer	G7840-MONOMER					(mscM)	(G7840)	((inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG))
mechanosensitive channel of miniconductance YbdG	CPLX0-7981							
mechanosensitive channel of miniconductance YbdG monomer	G6323-MONOMER					(ybdG)	(G6323)	((inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG))
mechanosensitive channel YbiO	CPLX0-7983							
mechanosensitive channel YbiO monomer	G6417-MONOMER					(ybiO)	(G6417)	((inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG))
mechanosensitive channel YnaI	CPLX0-7982							
mechanosensitive channel YnaI monomer	MONOMER0-82					(ynaI)	(G6666)	((inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG))
melibiose:H<sup>+</sup>/Na<sup>+</sup>/Li<sup>+</sup> symporter	MELB-MONOMER					(melB)	(EG10578)	((inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG))
MelR DNA-binding transcriptional dual regulator	PD00208					(melR)	(EG11230)	((cytosol, CCO-CYTOSOL))
MelR-Melibiose transcriptional activator	MONOMER0-161							
member of  ATP-dependent helicase superfamily II	EG11548-MONOMER					(lhr)	(EG11548)	((cytosol, CCO-CYTOSOL))
member of SoxR-reducing complex	G6872-MONOMER					(rsxB)	(G6872)	((inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG) (cytosol, CCO-CYTOSOL))
member of SoxR-reducing complex	G6873-MONOMER					(rsxC)	(G6873)	((inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG))
member of SoxR-reducing complex	G6875-MONOMER					(rsxG)	(G6875)	((inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG))
membrane anchored periplasmic heme chaperone CcmE	CCME-MONOMER					(ccmE)	(EG12055)	((periplasmic space (sensu Gram-negative Bacteria), CCO-PERI-BAC) (membrane, CCO-MEMBRANE))
membrane ATPase of the MinC-MinD-MinE system that regulates septum placement	EG10597-MONOMER					(minD)	(EG10597)	((inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG))
membrane glycosyltransferase; synthesis of membrane-derived oligosaccharide (MDO)	EG11886-MONOMER					(mdoH)	(EG11886)	((inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG))
membrane protein	EG10951-MONOMER					(ytjB)	(EG10951)	((inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG))
membrane protein conferring nickel and cobalt resistance	G7138-MONOMER					(rcnA)	(G7138)	((inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG))
membrane protein required for colicin V production	EG10169-MONOMER					(cvpA)	(EG10169)	((inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG))
membrane-associated protein	G6866-MONOMER					(uidC)	(G6866)	((inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG) (outer membrane (sensu Gram-negative Bacteria), CCO-OUTER-MEM))
membrane-bound lytic murein transglycosylase A	G7457-MONOMER					(mltA)	(G7457)	((inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG) (outer membrane (sensu Gram-negative Bacteria), CCO-OUTER-MEM))
membrane-bound lytic murein transglycosylase B	G7410-MONOMER					(mltB)	(G7410)	((inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG) (outer membrane (sensu Gram-negative Bacteria), CCO-OUTER-MEM))
membrane-bound lytic murein transglycosylase C	G7533-MONOMER					(mltC)	(G7533)	((inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG) (outer membrane (sensu Gram-negative Bacteria), CCO-OUTER-MEM))
membrane-bound lytic murein transglycosylase D	EG10246-MONOMER					(mltD)	(EG10246)	((outer membrane (sensu Gram-negative Bacteria), CCO-OUTER-MEM) (inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG))
membrane-bound lytic murein transglycosylase F	EG11373-MONOMER					(mltF)	(EG11373)	((periplasmic space (sensu Gram-negative Bacteria), CCO-PERI-BAC) (inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG) (outer membrane (sensu Gram-negative Bacteria), CCO-OUTER-MEM))
MenB	NAPHTHOATE-SYN-MONOMER					(menB)	(EG11368)	
MenD	MEND-MONOMER					(menD)	(EG10579)	
MenE	O-SUCCINYLBENZOATE-COA-LIG-MONOMER					(menE)	(EG12437)	
MenF	MENF-MONOMER					(menF)	(EG12362)	
MepA	EG10580-MONOMER					(mepA)	(EG10580)	((periplasmic space (sensu Gram-negative Bacteria), CCO-PERI-BAC))
MetA	HOMSUCTRAN-MONOMER					(metA)	(EG10581)	((cytosol, CCO-CYTOSOL))
MetB	O-SUCCHOMOSERLYASE-MONOMER					(metB)	(EG10582)	((cytosol, CCO-CYTOSOL))
MetC	CYSTATHIONINE-BETA-LYASE-MONOMER					(metC)	(EG10583)	((cytosol, CCO-CYTOSOL))
MetF	METHYLENETHFREDUCT-MONOMER					(metF)	(EG10585)	((cytosol, CCO-CYTOSOL))
methionine adenosyltransferase	S-ADENMETSYN-MONOMER					(metK)	(EG10589)	((cytosol, CCO-CYTOSOL))
methionine adenosyltransferase	S-ADENMETSYN-CPLX							
methionine aminopeptidase	EG10570-MONOMER					(map)	(EG10570)	((cytosol, CCO-CYTOSOL))
methionine sulfoxide reductase A	EG11433-MONOMER					(msrA)	(EG11433)	((cytosol, CCO-CYTOSOL))
methionine sulfoxide reductase B	EG12394-MONOMER					(msrB)	(EG12394)	((cytosol, CCO-CYTOSOL))
methionine-oxo-acid transaminase, PLP-dependent	G6329-MONOMER					(ybdL)	(G6329)	((cytosol, CCO-CYTOSOL))
methionyl-tRNA synthetase	METG-MONOMER					(metG)	(EG10586)	((membrane, CCO-MEMBRANE) (cytosol, CCO-CYTOSOL))
methionyl-tRNA synthetase	METG-CPLX							
methyl accepting chemotaxis protein - dipeptide sensing	TAP-MONOMER					(tap)	(EG10987)	((inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG))
methyl accepting chemotaxis protein - ribose/galactose/glucose sensing	TRG-MONOMER					(trg)	(EG11018)	((inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG))
methyl accepting chemotaxis protein - serine sensing	TSR-MONOMER					(tsr)	(EG11034)	((inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG))
methyl accepting chemotaxis protein II - aspartate sensing	TAR-MONOMER					(tar)	(EG10988)	((inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG))
methyl-&beta;-D-galactoside / galactose ABC transporter	ABC-18-CPLX							
methylglyoxal reductase	G6967-MONOMER					(yeaE)	(G6967)	
methylglyoxal reductase (NADH-dependent)	G6958-MONOMER					(ydjG)	(G6958)	
methylglyoxal reductase (NADPH-dependent)	METHYLGLYREDUCT-MONOMER							
methylglyoxal reductase [multifunctional]	MONOMER0-149					(dkgB)	(EG11648)	((cytosol, CCO-CYTOSOL))
methylglyoxal reductase [multifunctional]	MONOMER0-148					(dkgA)	(G7565)	((cytosol, CCO-CYTOSOL))
methylglyoxal synthase	METHGLYSYN-MONOMER					(mgsA)	(G6497)	((cytosol, CCO-CYTOSOL))
methylglyoxal synthase	METHGLYSYN-CPLX							
methylmalonyl-CoA decarboxylase	G7516-MONOMER					(scpB)	(G7516)	((cytosol, CCO-CYTOSOL))
methylmalonyl-CoA decarboxylase	CPLX0-254							
methylmalonyl-CoA epimerase	METHYLMALONYL-COA-EPIM-MONOMER							
methylmalonyl-CoA mutase	CPLX0-7741							
methylphosphonate degradation complex	CPLX0-7958							
methyltransferase for 50S ribosomal subunit protein L11	EG11497-MONOMER					(prmA)	(EG11497)	((cytosol, CCO-CYTOSOL))
MetJ transcriptional repressor	PD04032					(metJ)	(EG10588)	((cytosol, CCO-CYTOSOL))
MetJ-S-adenosylmethionine	MONOMER0-157							
MetJ-S-adenosylmethionine DNA-binding transcriptional repressor	CPLX0-7796							
MetL	ASPKINIIHOMOSERDEHYDROGII-MONOMER					(metL)	(EG10590)	
MetR	PD03938					(metR)	(EG10591)	((cytosol, CCO-CYTOSOL))
MetR DNA-binding transcriptional dual regulator	CPLX0-7759							
MetR-L-homocysteine	CPLX0-7752							
Mg<sup>2+</sup> / Ni<sup>2+</sup> transporting ATPase	MGTA-MONOMER					(mgtA)	(EG12525)	((inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG))
MhpD	MHPDHYDROL-MONOMER					(mhpD)	(M013)	((cytosol, CCO-CYTOSOL))
MhpR transcriptional activator	G6201-MONOMER					(mhpR)	(G6201)	((cytosol, CCO-CYTOSOL))
MhpR-3HPP DNA-binding transcriptional activator	MONOMER0-1441							
minor fimbrial subunit, D-mannose specific adhesin	EG10315-MONOMER					(fimH)	(EG10315)	((pilus, CCO-PILUS))
MlaA	G7216-MONOMER					(mlaA)	(G7216)	((inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG) (outer membrane (sensu Gram-negative Bacteria), CCO-OUTER-MEM))
MlaB	G7658-MONOMER					(mlaB)	(G7658)	((cytosol, CCO-CYTOSOL) (membrane, CCO-MEMBRANE))
MlaC	G7659-MONOMER					(mlaC)	(G7659)	((periplasmic space (sensu Gram-negative Bacteria), CCO-PERI-BAC) (membrane, CCO-MEMBRANE))
MlaD	EG12799-MONOMER					(mlaD)	(EG12799)	((inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG))
MlaE	YRBE-MONOMER					(mlaE)	(EG12800)	((inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG))
MlaF	YRBF-MONOMER					(mlaF)	(EG12801)	((cytosol, CCO-CYTOSOL) (inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG))
Mlc DNA-binding transcriptional repressor	PD01896					(mlc)	(G6852)	((cytosol, CCO-CYTOSOL))
Mlc titration factor	G7063-MONOMER					(mtfA)	(G7063)	((cytosol, CCO-CYTOSOL))
MlrA DNA binding transcriptional activator	EG12008-MONOMER					(mlrA)	(EG12008)	
Mn(2+) / Fe(2+): H+ symporter MntH	YFEP-MONOMER					(mntH)	(G7254)	((inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG))
MngA	HRSA-MONOMER					(mngA)	(EG13235)	((inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG))
MngR	PD01103					(mngR)	(EG11109)	((cytosol, CCO-CYTOSOL))
MngR DNA-binding transcriptional repressor	PC00103							
MntR	G6420-MONOMER					(mntR)	(G6420)	((cytosol, CCO-CYTOSOL))
MntR-Mn<sup>2+</sup>	CPLX0-7701							
MntR-Mn<sup>2+</sup> DNA-binding transcriptional dual regulator	CPLX0-7672							
MoaB subunit	MONOMER0-1501					(moaB)	(EG11596)	
MoaC dimer	CPLX-8331							
MoaC hexamer	CPLX-8332							
MoaC monomer	EG11666-MONOMER					(moaC)	(EG11666)	((cytosol, CCO-CYTOSOL))
MoaD-S	MONOMER0-4125	(molybdopterin synthase small subunit)	(EG11597-MONOMER)			(moaD)	(EG11597)	
ModE	MONOMER0-185					(modE)	(G6395)	((membrane, CCO-MEMBRANE) (cytosol, CCO-CYTOSOL))
ModE transcriptional dual regulator	CPLX0-2541							((cytosol, CCO-CYTOSOL))
ModE-MoO<sub>4</sub><sup>2-</sup> DNA-binding transcriptional dual regulator	CPLX0-6							
ModF	MODF-MONOMER					(modF)	(EG11677)	((cytosol, CCO-CYTOSOL) (inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG))
modulator of Rho-dependent transcription termination	G6097-MONOMER					(rof)	(G6097)	((cytosol, CCO-CYTOSOL))
modulator of RNase II stability	G6639-MONOMER					(gmr)	(G6639)	
MogA	EG11511-MONOMER					(mog)	(EG11511)	((cytosol, CCO-CYTOSOL))
molecular brake that regulates flagellar motility in response to c-di-GMP	G6623-MONOMER					(ycgR)	(G6623)	((cell projection, CCO-CELL-PROJECTION))
molecular chaperone Hsp33	G7744-MONOMER					(hslO)	(G7744)	((cytosol, CCO-CYTOSOL))
molecular chaperone, HSP90 family	CPLX0-2641							
molybdate ABC transporter	ABC-19-CPLX							
molybdate ABC transporter - ATP binding subunit	MODC-MONOMER					(modC)	(EG10152)	((cytosol, CCO-CYTOSOL) (inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG))
molybdate ABC transporter - membrane subunit	MODB-MONOMER					(modB)	(EG10002)	((inner membrane (sensu Gram-negative Bacteria), CCO-PM-BAC-NEG))
molybdate ABC transporter - periplasmic binding protein	MODA-MONOMER					(modA)	(EG12427)	((periplasmic space (sensu Gram-negative Bacteria), CCO-PERI-BAC))
molybdate metabolism regulator, interrupted	EG11992-MONOMER					(molR_1)	(EG11992)	
molybdenum cofactor assembly chaperone subunit (&delta; subunit) of nitrate reductase 1	NARJ-MONOMER					(narJ)	(EG10641)	((cytosol, CCO-CYTOSOL))
molybdenum::molybdopterin ligase	EG10153-MONOMER					(moeA)	(EG10153)	((cytosol, CCO-CYTOSOL))
molybdopterin biosynthesis protein A	EG11595-MONOMER					(moaA)	(EG11595)	((cytosol, CCO-CYTOSOL))
molybdopterin biosynthesis protein B	CPLX0-2521							((cytosol, CCO-CYTOSOL))
