# Organism: Escherichia coli K-12 substr. MG1655
# Database: EcoCyc
# Version: 25.1
# Date and time generated: September 13, 2021, 11:35:18
"id"	"common_name"	"synonyms"	"type"	"left_end_pos"	"right_end_pos"	"direction"
"BS0-8737"	null	[]	"dna-binding-site"	28272	28291	null
"BS0-8738"	null	[]	"dna-binding-site"	1842239	1842258	null
"BS0-8739"	null	[]	"dna-binding-site"	4074594	4074616	null
"BS0-8740"	null	[]	"dna-binding-site"	3634655	3634674	null
"BS0-8741"	null	[]	"dna-binding-site"	4270164	4270184	null
"BS0-8742"	null	[]	"dna-binding-site"	3656773	3656792	null
"BS0-8743"	null	[]	"dna-binding-site"	1572246	1572266	null
"BS0-8744"	null	[]	"dna-binding-site"	1572330	1572350	null
"BS0-8745"	null	[]	"dna-binding-site"	1582614	1582632	null
"BS0-8746"	null	[]	"dna-binding-site"	1582778	1582797	null
"BS0-8747"	null	[]	"dna-binding-site"	1655605	1655624	null
"BS0-8748"	null	[]	"dna-binding-site"	1712510	1712530	null
"BS0-8749"	null	[]	"dna-binding-site"	3653924	3653942	null
"BS0-8750"	null	[]	"dna-binding-site"	3653942	3653962	null
"BS0-8751"	null	[]	"dna-binding-site"	3653856	3653875	null
"BS0-8752"	null	[]	"dna-binding-site"	3664840	3664859	null
"BS0-8753"	null	[]	"dna-binding-site"	3664868	3664887	null
"BS0-8754"	null	[]	"dna-binding-site"	848959	848975	null
"BS0-8755"	null	[]	"dna-binding-site"	890761	890777	null
"BS0-8756"	null	[]	"dna-binding-site"	1942598	1942614	null
"BS0-8757"	null	[]	"dna-binding-site"	null	null	null
"BS0-8758"	null	[]	"dna-binding-site"	2041358	2041374	null
"BS0-8759"	null	[]	"dna-binding-site"	2071283	2071299	null
"BS0-8760"	null	[]	"dna-binding-site"	4012852	4012868	null
"BS0-8761"	null	[]	"dna-binding-site"	4012834	4012850	null
"BS0-8762"	null	[]	"dna-binding-site"	4133805	4133821	null
"BS0-8763"	null	[]	"dna-binding-site"	2741185	2741202	null
"BS0-8764"	null	[]	"dna-binding-site"	3348448	3348464	null
"BS0-8765"	null	[]	"dna-binding-site"	4100758	4100776	null
"BS0-8766"	null	[]	"dna-binding-site"	4275160	4275176	null
"BS0-8767"	null	[]	"dna-binding-site"	4277410	4277426	null
"BS0-8768"	null	[]	"dna-binding-site"	468280	468298	null
"BS0-8769"	null	[]	"dna-binding-site"	2250770	2250790	null
"BS0-8770"	null	[]	"dna-binding-site"	3348386	3348404	null
"BS0-8771"	null	[]	"dna-binding-site"	3841756	3841776	null
"BS0-8772"	null	[]	"dna-binding-site"	null	null	null
"BS0-8773"	null	[]	"dna-binding-site"	1056235	1056259	null
"BS0-8774"	null	[]	"dna-binding-site"	922736	922752	null
"BS0-8776"	null	[]	"dna-binding-site"	1930828	1930843	null
"BS0-8777"	null	[]	"dna-binding-site"	4242364	4242378	null
"BS0-8778"	null	[]	"dna-binding-site"	4242348	4242364	null
"BS0-8779"	null	[]	"dna-binding-site"	4242328	4242342	null
"BS0-8780"	null	[]	"dna-binding-site"	813121	813129	null
"BS0-8781"	null	[]	"dna-binding-site"	813434	813449	null
"BS0-8782"	null	[]	"dna-binding-site"	813120	813135	null
"BS0-8783"	null	[]	"dna-binding-site"	813107	813115	null
"BS0-8784"	null	[]	"dna-binding-site"	813133	813141	null
"BS0-8785"	null	[]	"dna-binding-site"	813234	813249	null
"BS0-8786"	null	[]	"dna-binding-site"	813287	813302	null
"BS0-8787"	null	[]	"dna-binding-site"	813310	813318	null
"BS0-8788"	null	[]	"dna-binding-site"	813330	813338	null
"BS0-8789"	null	[]	"dna-binding-site"	813377	813385	null
"BS0-8790"	null	[]	"dna-binding-site"	813442	813450	null
"BS0-8791"	null	[]	"dna-binding-site"	2751751	2751759	null
"BS0-8792"	null	[]	"dna-binding-site"	2751730	2751738	null
"BS0-8793"	null	[]	"dna-binding-site"	3401317	3401324	null
"BS0-8794"	null	[]	"dna-binding-site"	null	null	null
"BS0-8795"	null	[]	"dna-binding-site"	656431	656443	null
"BS0-8796"	null	[]	"dna-binding-site"	656510	656522	null
"BS0-8797"	null	[]	"dna-binding-site"	null	null	null
"BS0-8798"	null	[]	"dna-binding-site"	null	null	null
"BS0-8799"	null	[]	"dna-binding-site"	null	null	null
"BS0-8800"	null	[]	"dna-binding-site"	null	null	null
"BS0-8801"	null	[]	"dna-binding-site"	4073662	4073686	null
"BS0-8802"	null	[]	"dna-binding-site"	null	null	null
"BS0-8803"	null	[]	"dna-binding-site"	null	null	null
"BS0-8804"	null	[]	"dna-binding-site"	null	null	null
"BS0-8805"	null	[]	"dna-binding-site"	null	null	null
"BS0-8806"	null	[]	"dna-binding-site"	null	null	null
"BS0-8807"	null	[]	"dna-binding-site"	null	null	null
"BS0-8808"	null	[]	"dna-binding-site"	null	null	null
"BS0-8809"	null	[]	"dna-binding-site"	null	null	null
"BS0-881"	null	[]	"dna-binding-site"	4516744	4516762	null
"BS0-8810"	null	[]	"dna-binding-site"	null	null	null
"BS0-8811"	null	[]	"dna-binding-site"	null	null	null
"BS0-8812"	null	[]	"dna-binding-site"	3875290	3875300	null
"BS0-8813"	null	[]	"dna-binding-site"	3875293	3875311	null
"BS0-8814"	null	[]	"dna-binding-site"	1404611	1404627	null
"BS0-8815"	null	[]	"dna-binding-site"	2413286	2413302	null
"BS0-8816"	null	[]	"dna-binding-site"	3716080	3716096	null
"BS0-8817"	null	[]	"dna-binding-site"	3897634	3897650	null
"BS0-8818"	null	[]	"dna-binding-site"	3897635	3897651	null
"BS0-8819"	null	[]	"dna-binding-site"	1518792	1518808	null
"BS0-8820"	null	[]	"dna-binding-site"	4436611	4436627	null
"BS0-8821"	null	[]	"dna-binding-site"	1627407	1627423	null
"BS0-8822"	null	[]	"dna-binding-site"	401177	401193	null
"BS0-8823"	null	[]	"dna-binding-site"	2221976	2221992	null
"BS0-8824"	null	[]	"dna-binding-site"	1621597	1621613	null
"BS0-8825"	null	[]	"dna-binding-site"	997510	997526	null
"BS0-8827"	null	[]	"dna-binding-site"	4335374	4335390	null
"BS0-8828"	null	[]	"dna-binding-site"	4086069	4086085	null
"BS0-8829"	null	[]	"dna-binding-site"	4428762	4428778	null
"BS0-8830"	null	[]	"dna-binding-site"	4294254	4294270	null
"BS0-8831"	null	[]	"dna-binding-site"	3536753	3536769	null
"BS0-8834"	null	[]	"dna-binding-site"	3333499	3333515	null
"BS0-8835"	null	[]	"dna-binding-site"	240267	240283	null
"BS0-8836"	null	[]	"dna-binding-site"	1910262	1910278	null
"BS0-8837"	null	[]	"dna-binding-site"	2984192	2984208	null
"BS0-8838"	null	[]	"dna-binding-site"	3821374	3821390	null
"BS0-8839"	null	[]	"dna-binding-site"	1115525	1115541	null
"BS0-8840"	null	[]	"dna-binding-site"	234215	234231	null
"BS0-8841"	null	[]	"dna-binding-site"	2044048	2044064	null
"BS0-8842"	null	[]	"dna-binding-site"	1841515	1841531	null
"BS0-8843"	null	[]	"dna-binding-site"	1633125	1633141	null
"BS0-8844"	null	[]	"dna-binding-site"	1434155	1434171	null
"BS0-8845"	null	[]	"dna-binding-site"	2859653	2859669	null
"BS0-8846"	null	[]	"dna-binding-site"	4609400	4609416	null
"BS0-8847"	null	[]	"dna-binding-site"	2892069	2892085	null
"BS0-8848"	null	[]	"dna-binding-site"	4024385	4024401	null
"BS0-8849"	null	[]	"dna-binding-site"	850405	850421	null
"BS0-8850"	null	[]	"dna-binding-site"	842176	842192	null
"BS0-8851"	null	[]	"dna-binding-site"	2941103	2941119	null
"BS0-8852"	null	[]	"dna-binding-site"	1919888	1919904	null
"BS0-8853"	null	[]	"dna-binding-site"	1996895	1996911	null
"BS0-8854"	null	[]	"dna-binding-site"	3267262	3267278	null
"BS0-8855"	null	[]	"dna-binding-site"	2476418	2476434	null
"BS0-8856"	null	[]	"dna-binding-site"	2099737	2099753	null
"BS0-8857"	null	[]	"dna-binding-site"	1979632	1979648	null
"BS0-8858"	null	[]	"dna-binding-site"	3725795	3725811	null
"BS0-8859"	null	[]	"dna-binding-site"	3875268	3875279	null
"BS0-8860"	null	[]	"dna-binding-site"	216619	216635	null
"BS0-8861"	null	[]	"dna-binding-site"	231015	231031	null
"BS0-8862"	null	[]	"dna-binding-site"	246141	246157	null
"BS0-8863"	null	[]	"dna-binding-site"	302848	302864	null
"BS0-8864"	null	[]	"dna-binding-site"	384977	384993	null
"BS0-8865"	null	[]	"dna-binding-site"	399494	399510	null
"BS0-8866"	null	[]	"dna-binding-site"	430612	430628	null
"BS0-8867"	null	[]	"dna-binding-site"	569295	569311	null
"BS0-8868"	null	[]	"dna-binding-site"	607381	607397	null
"BS0-8869"	null	[]	"dna-binding-site"	641899	641915	null
"BS0-8870"	null	[]	"dna-binding-site"	676576	676592	null
"BS0-8871"	null	[]	"dna-binding-site"	679645	679661	null
"BS0-8872"	null	[]	"dna-binding-site"	800228	800244	null
"BS0-8873"	null	[]	"dna-binding-site"	800726	800742	null
"BS0-8874"	null	[]	"dna-binding-site"	801889	801905	null
"BS0-8875"	null	[]	"dna-binding-site"	820717	820733	null
"BS0-8876"	null	[]	"dna-binding-site"	945739	945755	null
"BS0-8877"	null	[]	"dna-binding-site"	949967	949983	null
"BS0-8878"	null	[]	"dna-binding-site"	949968	949984	null
"BS0-8879"	null	[]	"dna-binding-site"	1053207	1053223	null
"BS0-8880"	null	[]	"dna-binding-site"	1226586	1226602	null
"BS0-8881"	null	[]	"dna-binding-site"	1256267	1256283	null
"BS0-8882"	null	[]	"dna-binding-site"	1212942	1212958	null
"BS0-8883"	null	[]	"dna-binding-site"	1517710	1517726	null
"BS0-8884"	null	[]	"dna-binding-site"	1517710	1517726	null
"BS0-8885"	null	[]	"dna-binding-site"	1678206	1678222	null
"BS0-8886"	null	[]	"dna-binding-site"	1755139	1755155	null
"BS0-8887"	null	[]	"dna-binding-site"	1770808	1770824	null
"BS0-8888"	null	[]	"dna-binding-site"	1770809	1770825	null
"BS0-8889"	null	[]	"dna-binding-site"	1806356	1806372	null
"BS0-8890"	null	[]	"dna-binding-site"	2010188	2010204	null
"BS0-8891"	null	[]	"dna-binding-site"	2089156	2089172	null
"BS0-8892"	null	[]	"dna-binding-site"	2192762	2192778	null
"BS0-8893"	null	[]	"dna-binding-site"	2249633	2249649	null
"BS0-8894"	null	[]	"dna-binding-site"	2385814	2385830	null
"BS0-8895"	null	[]	"dna-binding-site"	null	null	null
"BS0-8896"	null	[]	"dna-binding-site"	2489116	2489132	null
"BS0-8897"	null	[]	"dna-binding-site"	2490531	2490547	null
"BS0-8898"	null	[]	"dna-binding-site"	2759168	2759184	null
"BS0-8899"	null	[]	"dna-binding-site"	2897893	2897909	null
"BS0-8900"	null	[]	"dna-binding-site"	2926293	2926309	null
"BS0-8901"	null	[]	"dna-binding-site"	2971243	2971259	null
"BS0-8902"	null	[]	"dna-binding-site"	2990733	2990749	null
"BS0-8903"	null	[]	"dna-binding-site"	3066865	3066881	null
"BS0-8904"	null	[]	"dna-binding-site"	3113132	3113148	null
"BS0-8905"	null	[]	"dna-binding-site"	3133888	3133904	null
"BS0-8906"	null	[]	"dna-binding-site"	3172983	3172999	null
"BS0-8907"	null	[]	"dna-binding-site"	3220903	3220919	null
"BS0-8908"	null	[]	"dna-binding-site"	3226582	3226598	null
"BS0-8909"	null	[]	"dna-binding-site"	3252928	3252944	null
"BS0-8910"	null	[]	"dna-binding-site"	3321211	3321227	null
"BS0-8911"	null	[]	"dna-binding-site"	3354195	3354211	null
"BS0-8912"	null	[]	"dna-binding-site"	3418272	3418288	null
"BS0-8913"	null	[]	"dna-binding-site"	3499134	3499150	null
"BS0-8914"	null	[]	"dna-binding-site"	3609243	3609259	null
"BS0-8915"	null	[]	"dna-binding-site"	3632989	3633005	null
"BS0-8916"	null	[]	"dna-binding-site"	3674084	3674100	null
"BS0-8917"	null	[]	"dna-binding-site"	3674772	3674788	null
"BS0-8918"	null	[]	"dna-binding-site"	3716079	3716095	null
"BS0-8919"	null	[]	"dna-binding-site"	3896693	3896709	null
"BS0-8920"	null	[]	"dna-binding-site"	4148594	4148610	null
"BS0-8921"	null	[]	"dna-binding-site"	4200267	4200283	null
"BS0-8922"	null	[]	"dna-binding-site"	4283073	4283089	null
"BS0-8923"	null	[]	"dna-binding-site"	4297158	4297174	null
"BS0-8924"	null	[]	"dna-binding-site"	4370473	4370489	null
"BS0-8925"	null	[]	"dna-binding-site"	4374417	4374433	null
"BS0-8926"	null	[]	"dna-binding-site"	4479689	4479705	null
"BS0-8927"	null	[]	"dna-binding-site"	311568	311584	null
"BS0-8928"	null	[]	"dna-binding-site"	1357697	1357713	null
"BS0-8929"	null	[]	"dna-binding-site"	1655690	1655706	null
"BS0-8930"	null	[]	"dna-binding-site"	2215642	2215658	null
"BS0-8931"	null	[]	"dna-binding-site"	3287383	3287399	null
"BS0-8932"	null	[]	"dna-binding-site"	3584539	3584555	null
"BS0-8933"	null	[]	"dna-binding-site"	2788889	2788901	null
"BS0-8934"	null	[]	"dna-binding-site"	2381062	2381106	null
"BS0-8935"	null	[]	"dna-binding-site"	1641644	1641661	null
"BS0-8936"	null	[]	"dna-binding-site"	4640231	4640248	null
"BS0-8937"	null	[]	"dna-binding-site"	3431988	3432005	null
"BS0-8938"	null	[]	"dna-binding-site"	1655221	1655242	null
"BS0-8939"	null	[]	"dna-binding-site"	2985663	2985684	null
"BS0-8940"	null	[]	"dna-binding-site"	346357	346378	null
"BS0-8941"	null	[]	"dna-binding-site"	2259505	2259526	null
"BS0-8942"	null	[]	"dna-binding-site"	684435	684456	null
"BS0-8943"	null	[]	"dna-binding-site"	1492320	1492341	null
"BS0-8944"	null	[]	"dna-binding-site"	3006094	3006115	null
"BS0-8945"	null	[]	"dna-binding-site"	2900452	2900473	null
"BS0-8946"	null	[]	"dna-binding-site"	1517320	1517341	null
"BS0-8947"	null	[]	"dna-binding-site"	4531717	4531738	null
"BS0-8948"	null	[]	"dna-binding-site"	1404588	1404609	null
"BS0-8949"	null	[]	"dna-binding-site"	366366	366380	null
"BS0-8950"	null	[]	"dna-binding-site"	3877705	3877719	null
"BS0-8951"	null	[]	"dna-binding-site"	3432340	3432354	null
"BS0-8952"	null	[]	"dna-binding-site"	1272181	1272195	null
"BS0-8953"	null	[]	"dna-binding-site"	4101601	4101615	null
"BS0-8955"	null	[]	"dna-binding-site"	157223	157237	null
"BS0-8956"	null	[]	"dna-binding-site"	2465606	2465620	null
"BS0-8957"	null	[]	"dna-binding-site"	2748613	2748627	null
"BS0-8958"	null	[]	"dna-binding-site"	4391540	4391554	null
"BS0-8959"	null	[]	"dna-binding-site"	4424691	4424705	null
"BS0-8960"	null	[]	"dna-binding-site"	4473760	4473774	null
"BS0-8961"	null	[]	"dna-binding-site"	3225803	3225817	null
"BS0-8962"	null	[]	"dna-binding-site"	491053	491067	null
"BS0-8963"	null	[]	"dna-binding-site"	3154845	3154859	null
"BS0-8964"	null	[]	"dna-binding-site"	3169200	3169214	null
"BS0-8965"	null	[]	"dna-binding-site"	2782942	2782956	null
"BS0-8966"	null	[]	"dna-binding-site"	1434613	1434627	null
"BS0-8967"	null	[]	"dna-binding-site"	1027840	1027854	null
"BS0-8968"	null	[]	"dna-binding-site"	1500432	1500446	null
"BS0-8969"	null	[]	"dna-binding-site"	1631374	1631388	null
"BS0-8970"	null	[]	"dna-binding-site"	1217378	1217392	null
"BS0-8971"	null	[]	"dna-binding-site"	1256356	1256370	null
"BS0-8972"	null	[]	"dna-binding-site"	1747133	1747147	null
"BS0-8973"	null	[]	"dna-binding-site"	2041850	2041864	null
"BS0-8974"	null	[]	"dna-binding-site"	null	null	null
"BS0-8975"	null	[]	"dna-binding-site"	4470995	4471009	null
"BS0-8976"	null	[]	"dna-binding-site"	1370190	1370203	null
"BS0-8977"	null	[]	"dna-binding-site"	1509234	1509255	null
"BS0-8978"	null	[]	"dna-binding-site"	1509152	1509173	null
"BS0-8979"	null	[]	"dna-binding-site"	3134072	3134104	null
"BS0-8980"	null	[]	"dna-binding-site"	3360885	3360917	null
"BS0-8981"	null	[]	"dna-binding-site"	676670	676702	null
"BS0-8984"	null	[]	"dna-binding-site"	null	null	null
"BS0-8985"	null	[]	"dna-binding-site"	null	null	null
"BS0-8986"	null	[]	"dna-binding-site"	1215683	1215697	null
"BS0-8987"	null	[]	"dna-binding-site"	4368585	4368601	null
"BS0-8988"	null	[]	"dna-binding-site"	4368499	4368515	null
"BS0-8989"	null	[]	"dna-binding-site"	3532607	3532623	null
"BS0-8990"	null	[]	"dna-binding-site"	3532658	3532674	null
"BS0-8991"	null	[]	"dna-binding-site"	4525897	4525907	null
"BS0-8992"	null	[]	"dna-binding-site"	2887268	2887290	null
"BS0-8993"	null	[]	"dna-binding-site"	null	null	null
"BS0-8995"	null	[]	"dna-binding-site"	1103915	1103925	null
"BS0-8996"	null	[]	"dna-binding-site"	1103364	1103374	null
"BS0-8997"	null	[]	"dna-binding-site"	1103303	1103313	null
"BS0-8998"	null	[]	"dna-binding-site"	121841	121851	null
"BS0-8999"	null	[]	"dna-binding-site"	121826	121836	null
"BS0-9"	null	[]	"dna-binding-site"	2751749	2751768	null
"BS0-9000"	null	[]	"dna-binding-site"	3384357	3384367	null
"BS0-9001"	null	[]	"dna-binding-site"	3384381	3384391	null
"BS0-9002"	null	[]	"dna-binding-site"	3384453	3384463	null
"BS0-9003"	null	[]	"dna-binding-site"	1907926	1907936	null
"BS0-9005"	null	[]	"dna-binding-site"	1907962	1907972	null
"BS0-9006"	null	[]	"dna-binding-site"	1907995	1908005	null
"BS0-9008"	null	[]	"dna-binding-site"	1233172	1233186	null
"BS0-9009"	null	[]	"dna-binding-site"	1397321	1397335	null
"BS0-901"	null	[]	"dna-binding-site"	1619005	1619019	null
"BS0-9010"	null	[]	"dna-binding-site"	2306815	2306829	null
"BS0-9011"	null	[]	"dna-binding-site"	2644960	2644974	null
"BS0-9012"	null	[]	"dna-binding-site"	2718671	2718685	null
"BS0-9013"	null	[]	"dna-binding-site"	2725807	2725821	null
"BS0-9014"	null	[]	"dna-binding-site"	990501	990515	null
"BS0-9015"	null	[]	"dna-binding-site"	3674585	3674599	null
"BS0-9016"	null	[]	"dna-binding-site"	3532612	3532626	null
"BS0-9018"	null	[]	"dna-binding-site"	null	null	null
"BS0-9019"	null	[]	"dna-binding-site"	2884358	2884372	null
"BS0-902"	null	[]	"dna-binding-site"	1619022	1619041	null
"BS0-9020"	null	[]	"dna-binding-site"	null	null	null
"BS0-9021"	null	[]	"dna-binding-site"	null	null	null
"BS0-903"	null	[]	"dna-binding-site"	3305958	3305975	null
"BS0-9153"	null	[]	"dna-binding-site"	3519202	3519240	null
"BS0-9154"	null	[]	"dna-binding-site"	121792	121830	null
"BS0-9155"	null	[]	"dna-binding-site"	2430869	2430907	null
"BS0-9156"	null	[]	"dna-binding-site"	880767	880805	null
"BS0-9157"	null	[]	"dna-binding-site"	849151	849189	null
"BS0-9158"	null	[]	"dna-binding-site"	2575928	2575966	null
"BS0-9159"	null	[]	"dna-binding-site"	105232	105270	null
"BS0-9160"	null	[]	"dna-binding-site"	3354541	3354579	null
"BS0-9161"	null	[]	"dna-binding-site"	4294288	4294326	null
"BS0-9162"	null	[]	"dna-binding-site"	4294256	4294294	null
"BS0-9163"	null	[]	"dna-binding-site"	4294147	4294185	null
"BS0-9164"	null	[]	"dna-binding-site"	2035538	2035576	null
"BS0-9165"	null	[]	"dna-binding-site"	2035484	2035522	null
"BS0-9166"	null	[]	"dna-binding-site"	2089964	2090002	null
"BS0-9167"	null	[]	"dna-binding-site"	1405819	1405857	null
"BS0-9168"	null	[]	"dna-binding-site"	932353	932391	null
"BS0-9169"	null	[]	"dna-binding-site"	975739	975777	null
"BS0-9170"	null	[]	"dna-binding-site"	1806222	1806260	null
"BS0-9171"	null	[]	"dna-binding-site"	893697	893735	null
"BS0-9172"	null	[]	"dna-binding-site"	1364244	1364282	null
"BS0-9173"	null	[]	"dna-binding-site"	4472623	4472661	null
"BS0-9174"	null	[]	"dna-binding-site"	2798743	2798781	null
"BS0-9175"	null	[]	"dna-binding-site"	3808394	3808432	null
"BS0-9176"	null	[]	"dna-binding-site"	45774	45812	null
"BS0-9177"	null	[]	"dna-binding-site"	1679490	1679528	null
"BS0-9178"	null	[]	"dna-binding-site"	2416994	2417032	null
"BS0-9179"	null	[]	"dna-binding-site"	2591207	2591245	null
"BS0-9180"	null	[]	"dna-binding-site"	316883	316921	null
"BS0-9181"	null	[]	"dna-binding-site"	3298201	3298239	null
"BS0-921"	null	[]	"dna-binding-site"	1386588	1386605	null
"BS0-941"	null	[]	"dna-binding-site"	2344582	2344601	null
"BS0-942"	null	[]	"dna-binding-site"	2344555	2344574	null
"BS0-943"	null	[]	"dna-binding-site"	2344527	2344546	null
"BS0-9446"	null	[]	"dna-binding-site"	1151553	1151567	null
"BS0-9447"	null	[]	"dna-binding-site"	1488205	1488219	null
"BS0-9448"	null	[]	"dna-binding-site"	4640612	4640626	null
"BS0-9449"	null	[]	"dna-binding-site"	4640689	4640703	null
"BS0-9450"	null	[]	"dna-binding-site"	3384517	3384531	null
"BS0-9451"	null	[]	"dna-binding-site"	3384506	3384520	null
"BS0-9452"	null	[]	"dna-binding-site"	2427910	2427924	null
"BS0-9453"	null	[]	"dna-binding-site"	29340	29354	null
"BS0-9454"	null	[]	"dna-binding-site"	2788861	2788875	null
"BS0-9455"	null	[]	"dna-binding-site"	2788839	2788853	null
"BS0-9456"	null	[]	"dna-binding-site"	4429711	4429725	null
"BS0-9457"	null	[]	"dna-binding-site"	771306	771320	null
"BS0-9458"	null	[]	"dna-binding-site"	771272	771286	null
"BS0-9459"	null	[]	"dna-binding-site"	771071	771085	null
"BS0-9460"	null	[]	"dna-binding-site"	771051	771065	null
"BS0-9461"	null	[]	"dna-binding-site"	771040	771054	null
"BS0-9462"	null	[]	"dna-binding-site"	451854	451868	null
"BS0-9463"	null	[]	"dna-binding-site"	451672	451686	null
"BS0-9464"	null	[]	"dna-binding-site"	4366790	4366804	null
"BS0-9465"	null	[]	"dna-binding-site"	4366812	4366826	null
"BS0-9466"	null	[]	"dna-binding-site"	4348986	4349000	null
"BS0-9467"	null	[]	"dna-binding-site"	4349004	4349018	null
"BS0-9468"	null	[]	"dna-binding-site"	4348734	4348748	null
"BS0-9469"	null	[]	"dna-binding-site"	3707882	3707896	null
"BS0-9470"	null	[]	"dna-binding-site"	243375	243389	null
"BS0-9471"	null	[]	"dna-binding-site"	3539889	3539903	null
"BS0-9472"	null	[]	"dna-binding-site"	3539869	3539883	null
"BS0-9473"	null	[]	"dna-binding-site"	954671	954685	null
"BS0-9474"	null	[]	"dna-binding-site"	954751	954765	null
"BS0-9475"	null	[]	"dna-binding-site"	954762	954776	null
"BS0-9476"	null	[]	"dna-binding-site"	2243807	2243821	null
"BS0-9477"	null	[]	"dna-binding-site"	1688458	1688472	null
"BS0-9478"	null	[]	"dna-binding-site"	2942616	2942630	null
"BS0-9479"	null	[]	"dna-binding-site"	2942596	2942610	null
"BS0-9480"	null	[]	"dna-binding-site"	3561922	3561936	null
"BS0-9481"	null	[]	"dna-binding-site"	728904	728918	null
"BS0-9482"	null	[]	"dna-binding-site"	728937	728951	null
"BS0-9483"	null	[]	"dna-binding-site"	728961	728975	null
"BS0-9484"	null	[]	"dna-binding-site"	2313242	2313256	null
"BS0-9485"	null	[]	"dna-binding-site"	2313467	2313481	null
"BS0-9486"	null	[]	"dna-binding-site"	1862733	1862747	null
"BS0-9487"	null	[]	"dna-binding-site"	1862475	1862489	null
"BS0-9488"	null	[]	"dna-binding-site"	1862006	1862020	null
"BS0-9489"	null	[]	"dna-binding-site"	3526215	3526229	null
"BS0-9490"	null	[]	"dna-binding-site"	3526225	3526239	null
"BS0-9491"	null	[]	"dna-binding-site"	2513151	2513165	null
