"position"	"direction"	"id"	"name"
3963710	"+"	"PM00480"	"trxAp2"
3964185	"+"	"PM00481"	"rhoLp"
3995994	"+"	"PM00482"	"uvrDp2"
4047922	"+"	"PM00483"	"spfp"
4107930	"+"	"PM00484"	"cdhp"
4120377	"-"	"PM00485"	"hslVp"
4122532	"-"	"PM00486"	"cytRp"
4126489	"-"	"PM00487"	"metJp3"
4126552	"-"	"PM00488"	"metJp2"
4126581	"-"	"PM00489"	"metJp1"
4126659	"+"	"PM00490"	"metBp"
4151213	"-"	"PM00491"	"ppcp"
4153101	"-"	"PM00492"	"argEp2"
4161318	"-"	"PM00493"	"trmAp"
4161422	"+"	"PM00494"	"btuBp"
4176377	"+"	"PM00496"	"rplKp"
4177646	"+"	"PM00497"	"rplJp"
4179086	"+"	"PM00498"	"rpoBp"
4272103	"+"	"PM00499"	"ssbp2"
4272115	"+"	"PM00500"	"ssbp1"
4377026	"-"	"PM00501"	"ampCp"
4446317	"-"	"PM00502"	"yzfAp2"
4470576	"-"	"PM00503"	"pyrLp2"
4470768	"-"	"PM00504"	"pyrLp1"
4481942	"-"	"PM00505"	"valSp2"
4481950	"-"	"PM00506"	"valSp1"
4617590	"+"	"PM00507"	"deoBp"
4622822	"-"	"PM00508"	"ytjBp"
4622879	"+"	"PM00509"	"serBp"
458039	"+"	"PM00511"	"lonp"
3865541	"-"	"PM00512"	"ibpAp"
3791888	"+"	"PM00513"	"rfaDp3"
4164390	"+"	"PM00514"	"rrsBp1"
1191909	"-"	"PM00515"	"hflDp"
2475843	"+"	"PM00516"	"dsdXp"
953726	"-"	"PM00517"	"focAp2"
952802	"-"	"PM00518"	"pflBp1"
952864	"-"	"PM00519"	"pflBp2"
952964	"-"	"PM00520"	"pflBp3"
953074	"-"	"PM00521"	"pflBp4"
953148	"-"	"PM00522"	"pflBp5"
208411	"+"	"PM00523"	"accAp"
2411481	"+"	"PM00524"	"ackAp"
3403162	"+"	"PM00525"	"accBp"
2432037	"-"	"PM00526"	"accDp"
453658	"+"	"PM00527"	"bolAp1"
42037	"-"	"PM00528"	"caiTp"
4609176	"+"	"PM00529"	"osmYp"
1063056	"-"	"PM00530"	"cbpAp1"
1341500	"-"	"PM00531"	"osmBp1"
1341393	"-"	"PM00532"	"osmBp2"
1980489	"-"	"PM00533"	"otsBp"
1979675	"-"	"PM00534"	"otsAp"
1103082	"+"	"PM00535"	"csgBp"
1102567	"-"	"PM00536"	"csgDp1"
2796558	"-"	"PM00537"	"stpAp1"
2796578	"-"	"PM00538"	"stpAp2"
2796600	"-"	"PM00539"	"stpAp3"
1236748	"+"	"PM00540"	"dadAp2"
4465294	"-"	"PM00541"	"treRp1"
1108501	"+"	"PM00542"	"mdoGp1"
1820307	"-"	"PM00543"	"osmEp"
1554620	"+"	"PM00544"	"osmCp1"
1554630	"+"	"PM00545"	"osmCp2"
3705893	"-"	"PM00546"	"dppAp"
1329004	"+"	"PM00547"	"topAp1"
1328907	"+"	"PM00548"	"topAp2"
1328872	"+"	"PM00549"	"topAp3"
1328842	"+"	"PM00550"	"topAp4"
1328813	"+"	"PM00551"	"topAp5"
4187776	"+"	"PM00552"	"yjaZp"
156235	"-"	"PM00553"	"yadVp1"
156224	"-"	"PM00554"	"yadVp2"
156214	"-"	"PM00555"	"yadVp3"
10644	"+"	"PM00556"	"htgAp1"
10643	"+"	"PM00557"	"htgAp2"
765149	"-"	"PM00558"	"mngRp"
4538832	"+"	"PM00559"	"fimBp1"
4538690	"+"	"PM00560"	"fimBp2"
4538980	"+"	"PM00561"	"fimBp3"
3325782	"-"	"PM00562"	"rlmEp1"
1999843	"-"	"PM00563"	"fliAp1"
3475547	"-"	"PM00564"	"fkpAp1"
3475521	"-"	"PM00565"	"fkpAp2"
12144	"+"	"PM00566"	"dnaKp3"
3190034	"-"	"PM00567"	"glgSp1"
3190024	"-"	"PM00568"	"glgSp2"
455870	"+"	"PM00569"	"clpPp2"
3599026	"-"	"PM00570"	"rpoHp1"
3598893	"-"	"PM00571"	"rpoHp3"
2657546	"-"	"PM00573"	"hscBp"
2848861	"+"	"PM00574"	"hypBp"
1194184	"+"	"PM00575"	"icdAp2"
2404678	"-"	"PM00576"	"lrhAp"
1860759	"+"	"PM00577"	"gapAp1"
1860621	"+"	"PM00578"	"gapAp3"
1860550	"+"	"PM00579"	"gapAp4"
4352820	"-"	"PM00580"	"lysUp2"
3638021	"+"	"PM00581"	"uspAp2"
3638023	"+"	"PM00582"	"uspAp3"
3208757	"+"	"PM00583"	"rpsUp3"
519173	"-"	"PM00584"	"tesAp"
1753491	"+"	"PM00585"	"pykFp"
2866851	"-"	"PM00586"	"nlpDp1"
2866804	"-"	"PM00587"	"nlpDp2"
2618931	"-"	"PM00589"	"uppp"
2866140	"-"	"PM00590"	"rpoSp"
3071845	"-"	"PM00591"	"epdp"
2403184	"-"	"PM00592"	"nuoAp2"
2403357	"-"	"PM00593"	"nuoAp1"
922303	"+"	"PM00594"	"clpAp1"
922315	"+"	"PM00595"	"clpAp2"
922433	"+"	"PM00596"	"clpAp3"
921899	"-"	"PM00597"	"cspDp"
1031207	"+"	"PM00598"	"hyaAp"
1957010	"-"	"PM00599"	"cutCp"
3088349	"+"	"PM00600"	"endAp1"
3088297	"+"	"PM00601"	"endAp2"
3999217	"+"	"PM00602"	"corAp"
4633500	"+"	"PM00603"	"creAp"
2001841	"+"	"PM00604"	"fliDp"
4514750	"-"	"PM00605"	"fecAp"
4275470	"+"	"PM00606"	"soxRp"
102742	"+"	"PM00607"	"ftsQp2"
105045	"+"	"PM00608"	"ftsZp2"
104693	"+"	"PM00609"	"ftsZp3"
104636	"+"	"PM00610"	"ftsZp4"
4328430	"+"	"PM00611"	"proPp2"
3595753	"-"	"PM00612"	"livKp2"
2808769	"+"	"PM00613"	"mprAp"
461062	"+"	"PM00614"	"ppiDp1"
461043	"+"	"PM00615"	"ppiDp2"
1039822	"+"	"PM00616"	"appAp"
3490357	"-"	"PM00618"	"ppiAp1"
3490417	"-"	"PM00619"	"ppiAp2"
3490452	"-"	"PM00620"	"ppiAp3"
3490471	"-"	"PM00621"	"ppiAp4"
4358129	"-"	"PM00622"	"cadBp"
3567478	"-"	"PM00623"	"glgCp2"
3567594	"-"	"PM00624"	"glgCp3"
4346787	"-"	"PM00625"	"dcuBp"
1999832	"-"	"PM00626"	"fliAp2"
2685463	"-"	"PM00627"	"glnBp1"
2685548	"-"	"PM00628"	"glnBp3"
2428822	"-"	"PM00629"	"cvpAp1"
2310909	"-"	"PM00630"	"ompCp3"
2310886	"-"	"PM00631"	"ompCp2"
3483973	"-"	"PM00632"	"yhfAp"
2531520	"+"	"PM00633"	"ptsHp5"
2531529	"+"	"PM00634"	"ptsHp3"
2531630	"+"	"PM00635"	"ptsHp1"
2021860	"+"	"PM00636"	"rcsAp"
2708109	"-"	"PM00637"	"rpoEp2"
2707654	"-"	"PM00638"	"rseAp3"
3342684	"+"	"PM00639"	"rpoNp"
2826882	"+"	"PM00640"	"srlRp"
3375591	"-"	"PM00641"	"sspAp"
3913246	"-"	"PM00642"	"glmUp1"
3913349	"-"	"PM00643"	"glmUp2"
236913	"+"	"PM00644"	"aspVp"
262065	"+"	"PM00645"	"thrWp"
563926	"+"	"PM00646"	"argUp"
779737	"+"	"PM00647"	"lysTp"
1744439	"+"	"PM00648"	"valVp"
2042565	"+"	"PM00649"	"asnTp"
2057869	"+"	"PM00650"	"asnUp"
2060276	"+"	"PM00651"	"asnVp"
2284229	"+"	"PM00652"	"proLp"
2464330	"+"	"PM00653"	"argWp"
2518946	"+"	"PM00654"	"valUp"
2945404	"+"	"PM00655"	"metZp"
3108387	"+"	"PM00656"	"pheVp"
3213619	"+"	"PM00657"	"ileXp"
3980385	"+"	"PM00658"	"argXp"
4173404	"+"	"PM00659"	"thrUp"
4390336	"+"	"PM00660"	"glyVp"
4494409	"+"	"PM00661"	"leuXp"
696386	"-"	"PM00662"	"metTp"
925230	"-"	"PM00663"	"serWp"
1030942	"-"	"PM00664"	"serTp"
1096899	"-"	"PM00665"	"serXp"
1286888	"-"	"PM00666"	"tyrTp"
1990204	"-"	"PM00667"	"glyWp"
2041586	"-"	"PM00668"	"serUp"
2516275	"-"	"PM00669"	"alaWp"
2816719	"-"	"PM00670"	"serVp"
2997086	"-"	"PM00671"	"glyUp"
3316397	"-"	"PM00672"	"metYp2"
3320300	"-"	"PM00673"	"leuUp"
3706717	"-"	"PM00674"	"proKp"
4360650	"-"	"PM00675"	"pheUp"
4604455	"-"	"PM00676"	"leuQp"
2229841	"+"	"PM1001"	"cddp"
4549541	"+"	"PM101"	"uxuAp"
2253312	"+"	"PM1021"	"yeiLp"
2253274	"-"	"PM1022"	"rihBp"
1306697	"-"	"PM1023"	"clsAp"
1084161	"+"	"PM1026"	"phoHp2"
426429	"+"	"PM1029"	"yajCp"
1078391	"+"	"PM103"	"putPp1"
425279	"+"	"PM1030"	"tgtp"
3513175	"-"	"PM1037"	"rpep"
1675999	"-"	"PM124"	"pntAp"
2301596	"-"	"PM125"	"napFp1"
2520527	"-"	"PM162"	"xapRp1"
2520585	"-"	"PM163"	"xapRp2"
2017608	"+"	"PM164"	"fliLp1"
2017619	"+"	"PM165"	"fliLp2"
3126098	"-"	"PM166"	"glcDp"
3126228	"+"	"PM167"	"glcCp"
1057207	"-"	"PM168"	"torRp"
996786	"-"	"PM169"	"ssuEp"
4465386	"+"	"PM170"	"mgtAp1"
1906816	"-"	"PM171"	"mgrBp"
510635	"-"	"PM172"	"copAp"
3517402	"-"	"PM173"	"aroKp1"
3517189	"-"	"PM174"	"aroKp2"
3515622	"-"	"PM175"	"damXp"
3514274	"-"	"PM176"	"damp1"
3514004	"-"	"PM177"	"damp2"
4231639	"-"	"PM178"	"lysCp2"
4231562	"-"	"PM179"	"lysCp1"
4231745	"+"	"PM180"	"pgip"
1337214	"-"	"PM181"	"ribAp1"
1819750	"-"	"PM183"	"chbBp"
3399151	"-"	"PM186"	"mreBp1"
54702	"-"	"PM191"	"surAp"
1337258	"-"	"PM194"	"ribAp2"
4638531	"-"	"PM195"	"arcAp1"
4638535	"-"	"PM196"	"arcAp2"
3144385	"-"	"PM197"	"hybOp1"
4638558	"-"	"PM201"	"arcAp3"
4638622	"-"	"PM202"	"arcAp4"
4638711	"-"	"PM204"	"arcAp6"
4638824	"-"	"PM205"	"arcAp7"
1078148	"-"	"PM206"	"putAp"
3534729	"-"	"PM221"	"ompRp1"
3534661	"-"	"PM222"	"ompRp3"
3534777	"-"	"PM223"	"ompRp4"
3775312	"+"	"PM224"	"lldPp"
4540717	"+"	"PM241"	"fimAp"
4539894	"+"	"PM242"	"fimEp"
1333448	"+"	"PM261"	"acnAp1"
1333805	"+"	"PM262"	"acnAp2"
131519	"+"	"PM263"	"acnBp"
4440284	"-"	"PM321"	"msrAp"
1486214	"+"	"PM324"	"aldAp"
2598459	"+"	"PM325"	"bcpp"
2058965	"-"	"PM326"	"cblp"
2663423	"+"	"PM327"	"csiEp"
2597901	"+"	"PM328"	"gcvRp"
2518806	"-"	"PM329"	"gltXp1"
2518798	"-"	"PM330"	"gltXp2"
2518752	"-"	"PM331"	"gltXp3"
1010889	"+"	"PM332"	"pqiAp1"
3556129	"-"	"PM333"	"rtcBp"
1386868	"-"	"PM334"	"tpxp"
4049966	"+"	"PM335"	"hemNp"
3646535	"+"	"PM336"	"arsRp"
34218	"+"	"PM338"	"caiFp"
42325	"+"	"PM339"	"fixAp"
2246582	"-"	"PM340"	"lysPp"
972627	"+"	"PM341"	"smtAp"
4040053	"-"	"PM342"	"mobAp1"
4040144	"-"	"PM343"	"mobAp2"
2708208	"-"	"PM361"	"rpoEp1"
1266122	"+"	"PM383"	"ychQp"
1267077	"+"	"PM384"	"kdsAp"
1451694	"-"	"PM4"	"paaZp"
3376694	"-"	"PM404"	"rplMp"
3440587	"-"	"PM406"	"rpsMp2"
3810018	"-"	"PM407"	"rpmBp"
3598836	"-"	"PM421"	"rpoHp6"
4638704	"-"	"PM435"	"arcAp5"
576093	"-"	"PM437"	"nmpCp"
770507	"+"	"PM439"	"cydAp2"
4363415	"-"	"PM440"	"cutAp"
960388	"+"	"PM442"	"cmkp"
738203	"+"	"PM443"	"ybgAp1"
2301599	"-"	"PM444"	"napFp2"
738644	"+"	"PM446"	"phrBp"
3740641	"-"	"PM449"	"yiaJp"
1570096	"-"	"PM450"	"gadBp"
3665630	"-"	"PM461"	"gadAp"
1451889	"+"	"PM5"	"paaAp"
2522932	"-"	"PM501"	"xapAp"
384429	"+"	"PM502"	"tauAp"
3559872	"-"	"PM503"	"glpEp"
3559503	"-"	"PM504"	"glpGp"
3558914	"-"	"PM505"	"glpRp1"
3558779	"-"	"PM506"	"glpRp2"
794285	"+"	"PM521"	"modAp"
4375768	"-"	"PM524"	"blcp"
882872	"+"	"PM525"	"cmrp"
2836154	"-"	"PM526"	"hydNp"
1150797	"+"	"PM541"	"acpPp"
1236732	"+"	"PM561"	"dadAp1"
1236761	"+"	"PM562"	"dadAp3"
3272956	"-"	"PM582"	"garPp"
2702245	"-"	"PM583"	"rncp"
2699835	"-"	"PM584"	"pdxJp"
4198199	"+"	"PM586"	"hupAp"
460666	"+"	"PM587"	"hupBp1"
460619	"+"	"PM588"	"hupBp2"
460556	"+"	"PM589"	"hupBp3"
460529	"+"	"PM590"	"hupBp4"
2632219	"+"	"PM591"	"xseAp"
1445391	"-"	"PM601"	"feaRp"
1739225	"+"	"PM602"	"cfap1"
1739403	"+"	"PM603"	"cfap2"
2909390	"-"	"PM622"	"chpRp1"
2909377	"-"	"PM623"	"chpRp2"
484922	"-"	"PM624"	"acrAp"
910299	"-"	"PM641"	"poxBp"
1830423	"+"	"PM642"	"xthAp"
3268614	"-"	"PM643"	"rnpBp"
1297532	"-"	"PM646"	"adhEp2"
2060002	"-"	"PM65"	"nacp"
1189706	"-"	"PM66"	"phoPp1"
1010882	"+"	"PM662"	"pqiAp2"
960940	"+"	"PM664"	"rpsAp1"
1189731	"-"	"PM67"	"phoPp2"
3728830	"-"	"PM68"	"xylAp"
1229689	"-"	"PM681"	"hlyEp"
1347153	"-"	"PM682"	"rnbp1"
1346968	"-"	"PM683"	"rnbp2"
471780	"+"	"PM687"	"glnKp"
3732929	"+"	"PM69"	"xylRp"
3740697	"+"	"PM692"	"yiaKp"
1461533	"+"	"PM7"	"paaXp"
3729092	"+"	"PM70"	"xylFp"
4364866	"-"	"PM721"	"dcuAp"
121650	"-"	"PM741"	"aroPp2"
4044963	"+"	"PM761"	"polAp"
3616560	"+"	"PM786"	"nikRp"
2599193	"+"	"PM787"	"hyfAp"
889999	"-"	"PM821"	"grxAp"
2855041	"+"	"PM823"	"mutSp"
3611651	"+"	"PM881"	"nikAp1"
956818	"+"	"PM921"	"serCp"
1811766	"-"	"PM922"	"cedAp"
4199735	"-"	"PM923"	"zraPp"
4199928	"+"	"PM924"	"zraSp"
3654814	"-"	"PM928"	"hdeAp"
4194977	"-"	"PM929"	"rsdp1"
4194882	"-"	"PM932"	"rsdp2"
4105497	"+"	"PM933"	"pfkAp2"
1666627	"-"	"PM934"	"mlcp1"
1666615	"-"	"PM935"	"mlcp2"
930254	"-"	"PM961"	"cydDp"
4391700	"+"	"PM962"	"yjeFp1"
4391960	"+"	"PM963"	"yjeFp2"
4392058	"+"	"PM964"	"yjeFp3"
4338579	"-"	"PM981"	"adiAp"
4336065	"-"	"PM982"	"adiYp"
2974036	"-"	"PM_WC-0"	"p_WC_aas-lplT"
1402589	"-"	"PM_WC-1"	"p_WC_abgABT-ogt"
4267437	"+"	"PM_WC-10"	"p_WC_aphA"
3644322	"+"	"PM_WC-100"	"p_WC_gor"
3962252	"-"	"PM_WC-101"	"p_WC_gpp"
255977	"+"	"PM_WC-102"	"p_WC_gpt"
2814461	"-"	"PM_WC-103"	"p_WC_gshA"
499349	"+"	"PM_WC-104"	"p_WC_gsk"
113444	"+"	"PM_WC-105"	"p_WC_guaC"
3988789	"-"	"PM_WC-106"	"p_WC_hemCDXY"
3518725	"-"	"PM_WC-107"	"p_WC_hofQ"
1490095	"-"	"PM_WC-108"	"p_WC_hokB"
1643298	"-"	"PM_WC-109"	"p_WC_hokD"
2363932	"+"	"PM_WC-11"	"p_WC_arnBCADTEF"
4482303	"-"	"PM_WC-110"	"p_WC_holC"
1481142	"+"	"PM_WC-111"	"p_WC_hrpA"
4581071	"-"	"PM_WC-112"	"p_WC_hsdMS"
4584838	"-"	"PM_WC-113"	"p_WC_hsdRMS"
1210648	"+"	"PM_WC-114"	"p_WC_icdC"
2783859	"-"	"PM_WC-115"	"p_WC_ileY"
20508	"-"	"PM_WC-116"	"p_WC_insA-1B-1-insAB-1"
279099	"-"	"PM_WC-117"	"p_WC_insA-2B-2-afuBC-insAB-2"
290570	"-"	"PM_WC-118"	"p_WC_insA-3B-3-insAB-3"
1049056	"+"	"PM_WC-119"	"p_WC_insA-4B-4-insAB-4"
1801118	"+"	"PM_WC-12"	"p_WC_arpB_1B_2"
380530	"+"	"PM_WC-120"	"p_WC_insC-1D-1-insCD-1"
1467218	"-"	"PM_WC-121"	"p_WC_insC-2D-2-insCD-2"
2068249	"-"	"PM_WC-122"	"p_WC_insC-3D-3-insCD-3"
2995667	"-"	"PM_WC-123"	"p_WC_insC-4D-4-ygeONM-insCD-4"
4496250	"+"	"PM_WC-124"	"p_WC_insC-6D-6-insCD-6"
392134	"-"	"PM_WC-125"	"p_WC_insE-2F-2-insEF-2"
566056	"+"	"PM_WC-126"	"p_WC_insE-3F-3-insEF-3"
1094669	"-"	"PM_WC-127"	"p_WC_insE-4F-4-insEF-4"
2168251	"+"	"PM_WC-128"	"p_WC_insE-5F-5-insEF-5"
3364740	"-"	"PM_WC-129"	"p_WC_insH-10"
3572901	"-"	"PM_WC-13"	"p_WC_asd"
2288103	"-"	"PM_WC-130"	"p_WC_insH-8"
1467382	"+"	"PM_WC-131"	"p_WC_insI-2"
4506640	"-"	"PM_WC-132"	"p_WC_insMI-3"
4506981	"+"	"PM_WC-133"	"p_WC_insO-2-yjhWV"
2754181	"+"	"PM_WC-134"	"p_WC_intA"
4494773	"+"	"PM_WC-135"	"p_WC_intB"
296320	"-"	"PM_WC-136"	"p_WC_intF"
2010526	"+"	"PM_WC-137"	"p_WC_intG"
2651537	"+"	"PM_WC-138"	"p_WC_IS128"
3331732	"+"	"PM_WC-139"	"p_WC_ispB"
3984030	"-"	"PM_WC-14"	"p_WC_aslA"
2870512	"-"	"PM_WC-140"	"p_WC_ispDF"
1986022	"-"	"PM_WC-141"	"p_WC_isrB"
2069339	"+"	"PM_WC-142"	"p_WC_isrC"
3851011	"-"	"PM_WC-143"	"p_WC_ivbL-ilvBN-uhpABC"
3677442	"+"	"PM_WC-144"	"p_WC_kdgK"
4099713	"+"	"PM_WC-145"	"p_WC_kdgT"
723637	"-"	"PM_WC-146"	"p_WC_kdpDE"
2981280	"-"	"PM_WC-147"	"p_WC_kduD"
3479183	"-"	"PM_WC-148"	"p_WC_kefGB-yheV"
1416253	"-"	"PM_WC-149"	"p_WC_kilR-ydaE"
2139636	"-"	"PM_WC-15"	"p_WC_asmA"
4558953	"+"	"PM_WC-150"	"p_WC_kptA"
250072	"+"	"PM_WC-151"	"p_WC_lafU"
674006	"-"	"PM_WC-152"	"p_WC_leuS-lptE-holA-nadD-cobC"
250070	"-"	"PM_WC-153"	"p_WC_lfhA"
2964059	"-"	"PM_WC-154"	"p_WC_lgt-thyA"
162031	"-"	"PM_WC-155"	"p_WC_ligT"
1426838	"+"	"PM_WC-156"	"p_WC_lomR_2-stfR-tfaR"
1598233	"-"	"PM_WC-157"	"p_WC_lsrK"
780800	"+"	"PM_WC-158"	"p_WC_lysQ"
780592	"+"	"PM_WC-159"	"p_WC_lysZ"
2056126	"-"	"PM_WC-16"	"p_WC_asnW"
479142	"-"	"PM_WC-160"	"p_WC_maa"
918458	"+"	"PM_WC-161"	"p_WC_macAB"
2576399	"-"	"PM_WC-162"	"p_WC_maeB"
189506	"-"	"PM_WC-163"	"p_WC_map-glnD-dapD"
4577360	"-"	"PM_WC-164"	"p_WC_mcrBC"
468095	"+"	"PM_WC-165"	"p_WC_mdlAB"
1108164	"-"	"PM_WC-166"	"p_WC_mdoC"
1114713	"-"	"PM_WC-167"	"p_WC_mdtG"
1124549	"-"	"PM_WC-168"	"p_WC_mdtH"
1671525	"-"	"PM_WC-169"	"p_WC_mdtJI"
2318065	"+"	"PM_WC-17"	"p_WC_atoSC"
3889638	"+"	"PM_WC-170"	"p_WC_mdtL"
4566542	"-"	"PM_WC-171"	"p_WC_mdtM-yjiN"
4302132	"-"	"PM_WC-172"	"p_WC_mdtNOP"
2226433	"-"	"PM_WC-173"	"p_WC_mdtQ"
2378665	"-"	"PM_WC-174"	"p_WC_menFD-yfbB-menBCE"
694178	"-"	"PM_WC-175"	"p_WC_miaB"
1225303	"-"	"PM_WC-176"	"p_WC_minCDE"
3338087	"-"	"PM_WC-177"	"p_WC_mlaFEDCB"
1716419	"-"	"PM_WC-178"	"p_WC_mliC"
2823598	"-"	"PM_WC-179"	"p_WC_mltB"
2160900	"+"	"PM_WC-18"	"p_WC_baeSR"
1516870	"-"	"PM_WC-180"	"p_WC_mnaT-ydcZ"
3884851	"+"	"PM_WC-181"	"p_WC_mnmE"
793867	"-"	"PM_WC-182"	"p_WC_modEF"
9306	"+"	"PM_WC-183"	"p_WC_mog"
16960	"-"	"PM_WC-184"	"p_WC_mokC-hokC"
2195432	"+"	"PM_WC-185"	"p_WC_molR_2"
2197344	"+"	"PM_WC-186"	"p_WC_molR_3-yehI"
4584972	"+"	"PM_WC-187"	"p_WC_mrr"
1914206	"-"	"PM_WC-188"	"p_WC_msrC"
3334516	"-"	"PM_WC-189"	"p_WC_murA"
2913079	"+"	"PM_WC-19"	"p_WC_barA"
4170080	"+"	"PM_WC-190"	"p_WC_murB-birA"
1127062	"+"	"PM_WC-191"	"p_WC_murJ"
2543795	"+"	"PM_WC-192"	"p_WC_murQP-yfeW"
1724683	"+"	"PM_WC-193"	"p_WC_nemA"
592401	"-"	"PM_WC-194"	"p_WC_nfrBA"
18715	"+"	"PM_WC-195"	"p_WC_nhaR"
580057	"+"	"PM_WC-196"	"p_WC_nohB"
2830311	"-"	"PM_WC-197"	"p_WC_norR"
3175932	"-"	"PM_WC-198"	"p_WC_nudF-yqiB-cpdA-yqiA-parE"
2581500	"-"	"PM_WC-199"	"p_WC_nudK"
1402765	"+"	"PM_WC-2"	"p_WC_abgR"
4331973	"-"	"PM_WC-20"	"p_WC_basRS"
2252167	"-"	"PM_WC-200"	"p_WC_nupX"
1379971	"+"	"PM_WC-201"	"p_WC_ompG"
4229654	"-"	"PM_WC-202"	"p_WC_pagB"
443739	"-"	"PM_WC-203"	"p_WC_panE-yajL"
301797	"-"	"PM_WC-204"	"p_WC_paoABCD"
2992063	"+"	"PM_WC-205"	"p_WC_pbl"
2654380	"-"	"PM_WC-206"	"p_WC_pepB"
4228165	"-"	"PM_WC-207"	"p_WC_pepE"
269406	"-"	"PM_WC-208"	"p_WC_perR"
2781230	"-"	"PM_WC-209"	"p_WC_pinH"
2277782	"-"	"PM_WC-21"	"p_WC_bcr"
1226695	"-"	"PM_WC-210"	"p_WC_pliG"
3161503	"-"	"PM_WC-211"	"p_WC_plsC"
1146844	"+"	"PM_WC-212"	"p_WC_plsX-fabHDG"
1184817	"-"	"PM_WC-213"	"p_WC_potABCD"
910272	"-"	"PM_WC-214"	"p_WC_poxB-ltaE-ybjT"
553660	"-"	"PM_WC-215"	"p_WC_ppiB-lpxH"
1573226	"-"	"PM_WC-216"	"p_WC_pqqL"
3034304	"-"	"PM_WC-217"	"p_WC_prfB-lysS"
4124833	"-"	"PM_WC-218"	"p_WC_priA"
490036	"-"	"PM_WC-219"	"p_WC_priC-ybaM"
3693259	"-"	"PM_WC-22"	"p_WC_bcsABZC"
2446462	"-"	"PM_WC-220"	"p_WC_prmB-aroC-mepA-yfcA-epmC-yfcL"
1913558	"-"	"PM_WC-221"	"p_WC_proQ-prc"
2257318	"-"	"PM_WC-222"	"p_WC_psuKG"
2412769	"+"	"PM_WC-223"	"p_WC_pta"
2956906	"-"	"PM_WC-224"	"p_WC_ptrA-recBD"
4140244	"-"	"PM_WC-225"	"p_WC_ptsA-fsaB-gldA"
464771	"-"	"PM_WC-226"	"p_WC_queC"
2890236	"+"	"PM_WC-227"	"p_WC_queD"
4623935	"+"	"PM_WC-228"	"p_WC_radA-nadR"
2752786	"-"	"PM_WC-229"	"p_WC_ratAB"
3693984	"-"	"PM_WC-23"	"p_WC_bcsQ"
219995	"-"	"PM_WC-230"	"p_WC_rcsF-yaeB"
409243	"-"	"PM_WC-231"	"p_WC_rdgC"
1415410	"-"	"PM_WC-232"	"p_WC_recET-lar-rcbA-ydaQ-intR"
3823233	"+"	"PM_WC-233"	"p_WC_recG"
1643896	"-"	"PM_WC-234"	"p_WC_relBE"
567285	"+"	"PM_WC-235"	"p_WC_renD-emrE"
2111085	"-"	"PM_WC-236"	"p_WC_rfbBDACX"
4091461	"-"	"PM_WC-237"	"p_WC_rhaM"
3963653	"-"	"PM_WC-238"	"p_WC_rhlB"
3760206	"+"	"PM_WC-239"	"p_WC_rhsA-yibA"
3465013	"-"	"PM_WC-24"	"p_WC_bfd-bfr"
1525914	"+"	"PM_WC-240"	"p_WC_rhsE-ydcD"
4007082	"-"	"PM_WC-241"	"p_WC_rhtB"
27293	"+"	"PM_WC-242"	"p_WC_rihC"
2939265	"-"	"PM_WC-243"	"p_WC_rlmM"
2642305	"-"	"PM_WC-244"	"p_WC_rlmN"
1324876	"+"	"PM_WC-245"	"p_WC_rluB"
1144163	"+"	"PM_WC-246"	"p_WC_rluC"
2734033	"-"	"PM_WC-247"	"p_WC_rluD-yfiH"
1194174	"-"	"PM_WC-248"	"p_WC_rluE-nudJ"
4015356	"+"	"PM_WC-249"	"p_WC_rmuC"
3041684	"+"	"PM_WC-25"	"p_WC_bglA"
1726371	"+"	"PM_WC-250"	"p_WC_rnt-lhr"
1918247	"+"	"PM_WC-251"	"p_WC_rsmF"
1653165	"-"	"PM_WC-252"	"p_WC_rspA-rspB"
1286459	"-"	"PM_WC-253"	"p_WC_rttR"
577550	"+"	"PM_WC-254"	"p_WC_rzoD"
1421424	"+"	"PM_WC-255"	"p_WC_rzoR"
1355134	"-"	"PM_WC-256"	"p_WC_sapABCDF"
4106857	"+"	"PM_WC-257"	"p_WC_sbp"
3058872	"+"	"PM_WC-258"	"p_WC_scpA-argK-scpBC"
3782151	"-"	"PM_WC-259"	"p_WC_secB-gpsA"
3900243	"-"	"PM_WC-26"	"p_WC_bglH-yieLK"
3320527	"-"	"PM_WC-260"	"p_WC_secG"
107705	"+"	"PM_WC-261"	"p_WC_secMA-mutT"
4622918	"+"	"PM_WC-262"	"p_WC_serB"
561565	"+"	"PM_WC-263"	"p_WC_sfmHF"
4529674	"-"	"PM_WC-264"	"p_WC_sgcXBCQAER"
1416695	"+"	"PM_WC-265"	"p_WC_sieB"
3430486	"-"	"PM_WC-266"	"p_WC_smg"
16952	"+"	"PM_WC-267"	"p_WC_sokC"
719683	"-"	"PM_WC-268"	"p_WC_speF-potE"
458008	"-"	"PM_WC-269"	"p_WC_sraA"
4414793	"-"	"PM_WC-27"	"p_WC_bsmA"
2652955	"-"	"PM_WC-270"	"p_WC_sseB"
1208878	"-"	"PM_WC-271"	"p_WC_stfE-tfaE"
2661464	"+"	"PM_WC-272"	"p_WC_suhB"
3711115	"+"	"PM_WC-273"	"p_WC_tag-yiaC"
4021577	"+"	"PM_WC-274"	"p_WC_tatD"
2943864	"-"	"PM_WC-275"	"p_WC_tcdA"
