"name"	"comments"	"mw"	"location"	"reactionId"	"id"
"dCTP deaminase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 63735.42150000001, -0.0, -0.0, -0.0, -0.0]	["c"]	"DCTP-DEAM-CPLX_RXN"	"DCTP-DEAM-CPLX"
"D-cysteine desulfhydrase, PLP-dependent / 3-chloro-D-alanine dehydrochlorinase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 70276.0704, -0.0, -0.0, -0.0, -0.0]	["c"]	"DCYSDESULF-CPLX_RXN"	"DCYSDESULF-CPLX"
"thymidine phosphorylase / uracil phosphorylase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 94355.56320000008, -0.0, -0.0, -0.0, -0.0]	["c"]	"DEOA-CPLX_RXN"	"DEOA-CPLX"
"purine nucleoside phosphorylase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 155656.41179999989, -0.0, -0.0, -0.0, -0.0]	["c"]	"DEOD-CPLX_RXN"	"DEOD-CPLX"
"dethiobiotin synthetase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 48206.769999999975, -0.0, -0.0, -0.0, -0.0]	["c"]	"DETHIOBIOTIN-SYN-CPLX_RXN"	"DETHIOBIOTIN-SYN-CPLX"
"deoxyguanosine triphosphate triphosphohydrolase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 237526.75920000015, -0.0, -0.0, -0.0, -0.0]	["c"]	"DGTPTRIPHYDRO-CPLX_RXN"	"DGTPTRIPHYDRO-CPLX"
"bifunctional 3-demethylubiquinone-8 3-O-methyltransferase and 2-octaprenyl-6-hydroxyphenol methylase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 53100.59519999998, -0.0, -0.0, -0.0, -0.0]	["c"]	"DHHB-METHYLTRANSFER-CPLX_RXN"	"DHHB-METHYLTRANSFER-CPLX"
"2,3-dihydroxyphenylpropionate 1,2-dioxygenase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 136739.25519999993, -0.0, -0.0, -0.0, -0.0]	["c"]	"DHPDIOXYGEN-CPLX_RXN"	"DHPDIOXYGEN-CPLX"
"diacylglycerol kinase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 39730.84200000001, -0.0, -0.0, -0.0, -0.0]	["i"]	"DIACYLGLYKIN-CPLX_RXN"	"DIACYLGLYKIN-CPLX"
"diaminopimelate decarboxylase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 184643.74760000012, -0.0, -0.0, -0.0, -0.0]	["c"]	"DIAMINOPIMDECARB-CPLX_RXN"	"DIAMINOPIMDECARB-CPLX"
"4-hydroxy-tetrahydrodipicolinate synthase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 125059.15799999988, -0.0, -0.0, -0.0, -0.0]	["c"]	"DIHYDRODIPICSYN-CPLX_RXN"	"DIHYDRODIPICSYN-CPLX"
"dihydroorotase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 77634.26899999999, -0.0, -0.0, -0.0, -0.0]	["c"]	"DIHYDROOROT-CPLX_RXN"	"DIHYDROOROT-CPLX"
"4-hydroxy-tetrahydrodipicolinate reductase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 114985.62319999991, -0.0, -0.0, -0.0, -0.0]	["c"]	"DIHYDROPICRED-CPLX_RXN"	"DIHYDROPICRED-CPLX"
"NAD(P)H nitroreductase NfsB"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 47800.08339999994, -0.0, -0.0, -0.0, -0.0]	["c"]	"DIHYDROPTERIREDUCT-CPLX_RXN"	"DIHYDROPTERIREDUCT-CPLX"
"dihydroxy acid dehydratase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 131040.35760000038, -0.0, -0.0, -0.0, -0.0]	["c"]	"DIHYDROXYACIDDEHYDRAT-CPLX_RXN"	"DIHYDROXYACIDDEHYDRAT-CPLX"
"dimethyl sulfoxide reductase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 144089.11139999997, -0.0, -0.0, -0.0, -0.0]	["i"]	"DIMESULFREDUCT-CPLX_RXN"	"DIMESULFREDUCT-CPLX"
"3,4-dihydroxy-2-butanone 4-phosphate synthase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 46684.543999999994, -0.0, -0.0, -0.0, -0.0]	["c"]	"DIOHBUTANONEPSYN-CPLX_RXN"	"DIOHBUTANONEPSYN-CPLX"
"nicotinate-nucleotide dimethylbenzimidazole phosphoribosyltransferase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 73955.48460000003, -0.0, -0.0, -0.0, -0.0]	["c"]	"DMBPPRIBOSYLTRANS-CPLX_RXN"	"DMBPPRIBOSYLTRANS-CPLX"
"protein disulfide isomerase/protein disulfide oxidoreductase - DsbCreduced"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 51239.03800000001, -0.0, -0.0, -0.0, -0.0]	["p"]	"DSBC-CPLX_RXN"	"DSBC-CPLX"
"DsbGreduced"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 54993.75699999995, -0.0, -0.0, -0.0, -0.0]	["p"]	"DSBG-CPLX_RXN"	"DSBG-CPLX"
"dTDP-glucose 4,6-dehydratase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 81025.96479999999, -0.0, -0.0, -0.0, -0.0]	["c"]	"DTDPGLUCDEHYDRAT-CPLX_RXN"	"DTDPGLUCDEHYDRAT-CPLX"
"dTDP-L-rhamnose synthetase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 53950.90599999996, -0.0, -0.0, -0.0, -0.0]	["c"]	"DTDPRHAMSYNTHMULTI-CPLX_RXN"	"DTDPRHAMSYNTHMULTI-CPLX"
"deoxyuridine triphosphatase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 48448.04910000001, -0.0, -0.0, -0.0, -0.0]	["c"]	"DUTP-PYROP-CPLX_RXN"	"DUTP-PYROP-CPLX"
"1-deoxy-D-xylulose 5-phosphate reductoisomerase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 86761.45500000002, -0.0, -0.0, -0.0, -0.0]	["c"]	"DXPREDISOM-CPLX_RXN"	"DXPREDISOM-CPLX"
"2-oxoglutarate decarboxylase, thiamine-requiring"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 1260517.4915999994, -0.0, -0.0, -0.0, -0.0]	["c"]	"E1O_RXN"	"E1O"
"pyruvate dehydrogenase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 199283.66399999984, -0.0, -0.0, -0.0, -0.0]	["i"]	"E1P-CPLX_RXN"	"E1P-CPLX"
"dihydrolipoyltranssuccinylase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 1056075.0360000012, -0.0, -0.0, -0.0, -0.0]	["c"]	"E2O_RXN"	"E2O"
"lipoamide dehydrogenase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 101356.35800000034, -0.0, -0.0, -0.0, -0.0]	["c"]	"E3-CPLX_RXN"	"E3-CPLX"
"entericidin toxin-antitoxin complex"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 9172.706799999996, -0.0, -0.0, -0.0, -0.0]	["i"]	"ECNAB-CPLX_RXN"	"ECNAB-CPLX"
"L-ascorbate PTS permease"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 129595.47190000032, -0.0, -0.0, -0.0, -0.0]	["i"]	"EIISGA_RXN"	"EIISGA"
"PTS permease - unknown specificity"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 72126.22130000012, -0.0, -0.0, -0.0, -0.0]	["i"]	"EIISGC_RXN"	"EIISGC"
"enolase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 91287.27800000014, -0.0, -0.0, -0.0, -0.0]	["c"]	"ENOLASE-CPLX_RXN"	"ENOLASE-CPLX"
"2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 209947.9711999997, -0.0, -0.0, -0.0, -0.0]	["c"]	"ENTA-CPLX_RXN"	"ENTA-CPLX"
"2,3-dihydroxybenzoate-AMP ligase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 118195.55780000023, -0.0, -0.0, -0.0, -0.0]	["c"]	"ENTE-CPLX_RXN"	"ENTE-CPLX"
"EnvZ sensory histidine kinase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 100661.64300000016, -0.0, -0.0, -0.0, -0.0]	["i"]	"ENVZ-CPLX_RXN"	"ENVZ-CPLX"
"erythrose 4-phosphate dehydrogenase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 149176.7663999999, -0.0, -0.0, -0.0, -0.0]	["c"]	"ERYTH4PDEHYDROG-CPLX_RXN"	"ERYTH4PDEHYDROG-CPLX"
"ethanolamine ammonia-lyase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 486990.6522, -0.0, -0.0, -0.0, -0.0]	["c"]	"ETHAMLY-CPLX_RXN"	"ETHAMLY-CPLX"
"ATP synthase F1 complex"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 382530.94760000036, -0.0, -0.0, -0.0, -0.0]	["i"]	"F-1-CPLX_RXN"	"F-1-CPLX"
"ATP synthase F0 complex"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 147303.32349999994, -0.0, -0.0, -0.0, -0.0]	["i"]	"F-O-CPLX_RXN"	"F-O-CPLX"
"fructose-1,6-bisphosphatase I"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 147302.7927999999, -0.0, -0.0, -0.0, -0.0]	["c"]	"F16B-CPLX_RXN"	"F16B-CPLX"
"3-hydroxydecanoyl-[acp] dehydrase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 37935.918, -0.0, -0.0, -0.0, -0.0]	["c"]	"FABA-CPLX_RXN"	"FABA-CPLX"
"KASI"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 85202.05620000006, -0.0, -0.0, -0.0, -0.0]	["c"]	"FABB-CPLX_RXN"	"FABB-CPLX"
"3-hydroxy-acyl-[acyl-carrier-protein] dehydratase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 102089.07900000004, -0.0, -0.0, -0.0, -0.0]	["i"]	"FABZ-CPLX_RXN"	"FABZ-CPLX"
"fatty acid oxidation complex, &beta; component"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 81743.9930000001, -0.0, -0.0, -0.0, -0.0]	["c"]	"FADA-CPLX_RXN"	"FADA-CPLX"
"fatty acid oxidation complex, &alpha; component"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 159168.95980000016, -0.0, -0.0, -0.0, -0.0]	["c"]	"FADB-CPLX_RXN"	"FADB-CPLX"
"aerobic fatty acid oxidation complex"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 240912.95280000026, -0.0, -0.0, -0.0, -0.0]	["c"]	"FAO-CPLX_RXN"	"FAO-CPLX"
"formate hydrogenlyase complex"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 311599.9799000004, -0.0, -0.0, -0.0, -0.0]	["i"]	"FHLMULTI-CPLX_RXN"	"FHLMULTI-CPLX"
"Flagellar Motor Complex"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 2540527.954099999, -0.0, -0.0, -0.0, -0.0]	["i"]	"FLAGELLAR-MOTOR-COMPLEX_RXN"	"FLAGELLAR-MOTOR-COMPLEX"
"bifunctional 5,10-methylene-tetrahydrofolate dehydrogenase/ 5,10-methylene-tetrahydrofolate cyclohydrolase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 62077.13779999994, -0.0, -0.0, -0.0, -0.0]	["c"]	"FOLD-CPLX_RXN"	"FOLD-CPLX"
"GTP cyclohydrolase I"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 248295.0329999998, -0.0, -0.0, -0.0, -0.0]	["c"]	"FOLE-CPLX_RXN"	"FOLE-CPLX"
'"dihydroneopterin triphosphate 2''-epimerase"'	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 112647.75120000001, -0.0, -0.0, -0.0, -0.0]	["c"]	"FOLXTET-CPLX_RXN"	"FOLXTET-CPLX"
"formate dehydrogenase-N"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 511703.41890000005, -0.0, -0.0, -0.0, -0.0]	["i"]	"FORMATEDEHYDROGN-CPLX_RXN"	"FORMATEDEHYDROGN-CPLX"
"formate dehydrogenase-O"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 170253.4177, -0.0, -0.0, -0.0, -0.0]	["i"]	"FORMATEDEHYDROGO-CPLX_RXN"	"FORMATEDEHYDROGO-CPLX"
"hydrogenase 2"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 181703.26210000028, -0.0, -0.0, -0.0, -0.0]	["i"]	"FORMHYDROG2-CPLX_RXN"	"FORMHYDROG2-CPLX"
"hydrogenase 1"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 134522.40650000022, -0.0, -0.0, -0.0, -0.0]	["i"]	"FORMHYDROGI-CPLX_RXN"	"FORMHYDROGI-CPLX"
"formyltetrahydrofolate deformylase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 191589.3689999999, -0.0, -0.0, -0.0, -0.0]	["c"]	"FORMYLTHFDEFORMYL-CPLX_RXN"	"FORMYLTHFDEFORMYL-CPLX"
"fructose bisphosphate aldolase class I"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 381059.9530000002, -0.0, -0.0, -0.0, -0.0]	["c"]	"FRUCBISALD-CLASSI_RXN"	"FRUCBISALD-CLASSI"
"fructose bisphosphate aldolase class II"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 78269.96979999999, -0.0, -0.0, -0.0, -0.0]	["c"]	"FRUCBISALD-CLASSII_RXN"	"FRUCBISALD-CLASSII"
"fumarase A"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 120584.51360000033, -0.0, -0.0, -0.0, -0.0]	["c"]	"FUMARASE-A_RXN"	"FUMARASE-A"
"fumarase B"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 120189.93500000039, -0.0, -0.0, -0.0, -0.0]	["c"]	"FUMARASE-B_RXN"	"FUMARASE-B"
"fumarase C"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 201926.39680000028, -0.0, -0.0, -0.0, -0.0]	["c"]	"FUMARASE-C_RXN"	"FUMARASE-C"
"fumarate reductase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 121174.99020000015, -0.0, -0.0, -0.0, -0.0]	["i"]	"FUMARATE-REDUCTASE_RXN"	"FUMARATE-REDUCTASE"
"4-aminobutyrate transaminase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 91530.70740000012, -0.0, -0.0, -0.0, -0.0]	["c"]	"GABATRANSAM-CPLX_RXN"	"GABATRANSAM-CPLX"
"galactoside O-acetyltransferase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 68333.54639999999, -0.0, -0.0, -0.0, -0.0]	["c"]	"GALACTOACETYLTRAN-CPLX_RXN"	"GALACTOACETYLTRAN-CPLX"
"galactose-1-phosphate uridylyltransferase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 79274.8882, -0.0, -0.0, -0.0, -0.0]	["c"]	"GALACTURIDYLYLTRANS-CPLX_RXN"	"GALACTURIDYLYLTRANS-CPLX"
"glyceraldehyde 3-phosphate dehydrogenase-A complex"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 142125.26199999996, -0.0, -0.0, -0.0, -0.0]	["c"]	"GAPDH-A-CPLX_RXN"	"GAPDH-A-CPLX"
"glycine decarboxylase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 208697.35279999994, -0.0, -0.0, -0.0, -0.0]	["c"]	"GCVP-CPLX_RXN"	"GCVP-CPLX"
"glutamate dehydrogenase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 291450.67920000094, -0.0, -0.0, -0.0, -0.0]	["c"]	"GDHA-CPLX_RXN"	"GDHA-CPLX"
"GDP-mannose 4,6-dehydratase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 84075.12880000012, -0.0, -0.0, -0.0, -0.0]	["c"]	"GDPMANDEHYDRA-CPLX_RXN"	"GDPMANDEHYDRA-CPLX"
"NtrC transcriptional dual regulator"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 104492.91980000009, -0.0, -0.0, -0.0, -0.0]	["c"]	"GLNG-CPLX_RXN"	"GLNG-CPLX"
"NtrB sensory histidine kinase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 77089.71939999999, -0.0, -0.0, -0.0, -0.0]	["i"]	"GLNL-CPLX_RXN"	"GLNL-CPLX"
"glucose-1-phosphate adenylyltransferase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 194757.47920000023, -0.0, -0.0, -0.0, -0.0]	["c"]	"GLUC1PADENYLTRANS-CPLX_RXN"	"GLUC1PADENYLTRANS-CPLX"
"D-gluconate kinase, thermostable"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 58566.39779999998, -0.0, -0.0, -0.0, -0.0]	["c"]	"GLUCONOKINII-CPLX_RXN"	"GLUCONOKINII-CPLX"
"glucosamine-6-phosphate deaminase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 178626.29939999979, -0.0, -0.0, -0.0, -0.0]	["c"]	"GLUCOSAMINE-6-P-DEAMIN-CPLX_RXN"	"GLUCOSAMINE-6-P-DEAMIN-CPLX"
"3-phytase / glucose-1-phosphatase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 91349.26820000008, -0.0, -0.0, -0.0, -0.0]	["p"]	"GLUCOSE-1-PHOSPHAT-CPLX_RXN"	"GLUCOSE-1-PHOSPHAT-CPLX"
"glutamate synthase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 874804.0324000025, -0.0, -0.0, -0.0, -0.0]	["c"]	"GLUTAMATESYN-CPLX_RXN"	"GLUTAMATESYN-CPLX"
"glutamate synthase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 218701.00810000062, -0.0, -0.0, -0.0, -0.0]	["c"]	"GLUTAMATESYN-DIMER_RXN"	"GLUTAMATESYN-DIMER"
"imidazole glycerol phosphate synthase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 50091.96749999997, -0.0, -0.0, -0.0, -0.0]	["c"]	"GLUTAMIDOTRANS-CPLX_RXN"	"GLUTAMIDOTRANS-CPLX"
"glutamine synthetase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 622600.402800001, -0.0, -0.0, -0.0, -0.0]	["c"]	"GLUTAMINESYN-OLIGOMER_RXN"	"GLUTAMINESYN-OLIGOMER"
"glutathione reductase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 97520.3950000001, -0.0, -0.0, -0.0, -0.0]	["c"]	"GLUTATHIONE-REDUCT-NADPH-CPLX_RXN"	"GLUTATHIONE-REDUCT-NADPH-CPLX"
"glutathione synthetase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 142202.62639999998, -0.0, -0.0, -0.0, -0.0]	["c"]	"GLUTATHIONE-SYN-CPLX_RXN"	"GLUTATHIONE-SYN-CPLX"
"glutamate decarboxylase A"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 316024.89420000033, -0.0, -0.0, -0.0, -0.0]	["c"]	"GLUTDECARBOXA-CPLX_RXN"	"GLUTDECARBOXA-CPLX"
"glutamate decarboxylase B"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 315928.76100000035, -0.0, -0.0, -0.0, -0.0]	["c"]	"GLUTDECARBOXB-CPLX_RXN"	"GLUTDECARBOXB-CPLX"
"&gamma;-glutamyl kinase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 156205.25719999996, -0.0, -0.0, -0.0, -0.0]	["c"]	"GLUTKIN-CPLX_RXN"	"GLUTKIN-CPLX"
"glutamate racemase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 61985.47379999996, -0.0, -0.0, -0.0, -0.0]	["c"]	"GLUTRACE-CPLX_RXN"	"GLUTRACE-CPLX"
"glutamate-5-semialdehyde dehydrogenase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 178483.12080000003, -0.0, -0.0, -0.0, -0.0]	["c"]	"GLUTSEMIALDEHYDROG-CPLX_RXN"	"GLUTSEMIALDEHYDROG-CPLX"
"glycerol-3-phosphate dehydrogenase, biosynthetic"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 72714.82519999996, -0.0, -0.0, -0.0, -0.0]	["c"]	"GLYC3PDEHYDROGBIOSYN-CPLX_RXN"	"GLYC3PDEHYDROGBIOSYN-CPLX"
"L-1,2-propanediol dehydrogenase / glycerol dehydrogenase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 309534.8735999999, -0.0, -0.0, -0.0, -0.0]	["c"]	"GLYCDEH-CPLX_RXN"	"GLYCDEH-CPLX"
"glycerol kinase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 224869.64480000042, -0.0, -0.0, -0.0, -0.0]	["c"]	"GLYCEROL-KIN-CPLX_RXN"	"GLYCEROL-KIN-CPLX"
"glycogen phosphorylase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 186295.9146, -0.0, -0.0, -0.0, -0.0]	["c"]	"GLYCOPHOSPHORYL-CPLX_RXN"	"GLYCOPHOSPHORYL-CPLX"
"glycerophosphoryl diester phosphodiesterase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 81662.12860000007, -0.0, -0.0, -0.0, -0.0]	["o"]	"GLYCPDIESTER-PERI-CPLX_RXN"	"GLYCPDIESTER-PERI-CPLX"
"glyoxylate carboligase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 129436.70680000032, -0.0, -0.0, -0.0, -0.0]	["c"]	"GLYOCARBOLIG-CPLX_RXN"	"GLYOCARBOLIG-CPLX"
"serine hydroxymethyltransferase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 90618.6660000001, -0.0, -0.0, -0.0, -0.0]	["c"]	"GLYOHMETRANS-CPLX_RXN"	"GLYOHMETRANS-CPLX"
"glyoxalase I"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 29827.461000000003, -0.0, -0.0, -0.0, -0.0]	["c"]	"GLYOXI-CPLX_RXN"	"GLYOXI-CPLX"
"glycyl-tRNA synthetase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 223111.17060000007, -0.0, -0.0, -0.0, -0.0]	["c"]	"GLYS-CPLX_RXN"	"GLYS-CPLX"
"GMP reductase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 149517.8595999999, -0.0, -0.0, -0.0, -0.0]	["c"]	"GMP-REDUCT-CPLX_RXN"	"GMP-REDUCT-CPLX"
"GMP synthetase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 117315.58900000024, -0.0, -0.0, -0.0, -0.0]	["c"]	"GMP-SYN-CPLX_RXN"	"GMP-SYN-CPLX"
"xanthine-guanine phosphoribosyltransferase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 67865.93160000003, -0.0, -0.0, -0.0, -0.0]	["c"]	"GPT-CPLX_RXN"	"GPT-CPLX"
"glutamate-1-semialdehyde aminotransferase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 90689.44700000007, -0.0, -0.0, -0.0, -0.0]	["c"]	"GSAAMINOTRANS-CPLX_RXN"	"GSAAMINOTRANS-CPLX"
"fused glutathionylspermidine amidase / glutathionylspermidine synthetase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 141006.8480000002, -0.0, -0.0, -0.0, -0.0]	["c"]	"GSP-CPLX_RXN"	"GSP-CPLX"
"glutathione S-transferase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 45730.48139999998, -0.0, -0.0, -0.0, -0.0]	["c"]	"GST-CPLX_RXN"	"GST-CPLX"
"GTP cyclohydrolase II"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 43657.65599999999, -0.0, -0.0, -0.0, -0.0]	["c"]	"GTP-CYCLOHYDRO-II-CPLX_RXN"	"GTP-CYCLOHYDRO-II-CPLX"
"guanylate kinase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 47177.151599999976, -0.0, -0.0, -0.0, -0.0]	["c"]	"GUANYL-KIN-CPLX_RXN"	"GUANYL-KIN-CPLX"
"dihydropteroate synthase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 61211.80419999993, -0.0, -0.0, -0.0, -0.0]	["c"]	"H2PTEROATESYNTH-CPLX_RXN"	"H2PTEROATESYNTH-CPLX"
"3-phenylpropionate dioxygenase system"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 126959.62010000009, -0.0, -0.0, -0.0, -0.0]	["c"]	"HCAMULTI-CPLX_RXN"	"HCAMULTI-CPLX"
"histidyl-tRNA synthetase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 93978.23120000018, -0.0, -0.0, -0.0, -0.0]	["c"]	"HISS-CPLX_RXN"	"HISS-CPLX"
"histidinal dehydrogenase / histidinol dehydrogenase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 92196.0512000001, -0.0, -0.0, -0.0, -0.0]	["c"]	"HISTDEHYD-CPLX_RXN"	"HISTDEHYD-CPLX"
"histidinol-phosphate aminotransferase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 78703.78219999996, -0.0, -0.0, -0.0, -0.0]	["c"]	"HISTPHOSTRANS-CPLX_RXN"	"HISTPHOSTRANS-CPLX"
"hydroxymethylpyrimidine kinase / phosphohydroxymethylpyrimidine kinase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 114509.7523999999, -0.0, -0.0, -0.0, -0.0]	["c"]	"HMP-P-KIN-CPLX_RXN"	"HMP-P-KIN-CPLX"
"holo-[acyl-carrier-protein] synthase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 28110.531000000003, -0.0, -0.0, -0.0, -0.0]	["c"]	"HOLO-ACP-SYNTH-CPLX_RXN"	"HOLO-ACP-SYNTH-CPLX"
"homoserine kinase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 67232.88919999996, -0.0, -0.0, -0.0, -0.0]	["c"]	"HOMOSERKIN-CPLX_RXN"	"HOMOSERKIN-CPLX"
"homoserine O-succinyltransferase"	""	[-0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 71422.0318, -0.0, -0.0, -0.0, -0.0]	["c"]	"HOMSUCTRAN-CPLX_RXN"	"HOMSUCTRAN-CPLX"
