Frame ID	Name	Left	Right	Direction	Genes	Promoter	Terminators	Degradation rate (1/min)	Expression rate (a.u./min)
TU0-41524	ybaN	490081	490485	+	"[""EG12843""]"	PM0-44492	"[""TERM_WC-2496""]"	0.18240715277893299	126.29506444107761
TU0-41525	ybaN	490103	490485	+	"[""EG12843""]"	PM0-44493	"[""TERM_WC-2494""]"	0.18240715277893299	126.29506444107761
TU0-41526	fsr	502698	504071	-	"[""G6256""]"	PM0-44495	"[""TERM_WC-705""]"	0.12836058899258246	51.937261518178715
TU0-41527	fsr	502698	503991	-	"[""G6256""]"	PM0-44496	"[""TERM_WC-704""]"	0.12836058899258246	51.937261518178715
TU0-41528	fsr	502698	504079	-	"[""G6256""]"	PM0-44497	"[""TERM_WC-703""]"	0.12836058899258246	51.937261518178715
TU0-41529	ybaP	506508	507488	-	"[""G6258""]"	PM0-44500	"[""TERM_WC-2500""]"	0.1050223000848402	51.353804295485169
TU0-41530	ybaP	506508	507508	-	"[""G6258""]"	PM0-44501	"[""TERM_WC-2499""]"	0.1050223000848402	51.353804295485169
TU0-41531	ybaQ	507398	507785	+	"[""G6259""]"	PM0-44502	"[""TERM_WC-2503""]"	0.21660849392498288	196.31661021409047
TU0-41532	ybbJ	513623	514301	-	"[""G6264""]"	PM0-44504	"[""TERM_WC-2511""]"	0.17790038370301217	66.349727105875402
TU0-41533	ybbLM	515116	516588	+	"[""G6267"", ""G6266""]"	PM0-44505	"[""TERM_WC-2513""]"	0.13459168554562043	47.085555271279858
TU0-41534	ybbO	517562	518553	-	"[""G6269""]"	PM0-44506	"[""TERM_WC-2516""]"	0.15403270679109896	0.0
TU0-41535	ybbB	529354	530586	-	"[""EG11768""]"	PM0-44509	"[""TERM_WC-2510""]"	0.087740149437967749	54.511200042820597
TU0-41536	allE	542483	543280	-	"[""G6284""]"	PM0-44510	"[""TERM_WC-79""]"	0.088865023148710934	18.126687421874056
TU0-41537	ybcJ	555882	556190	-	"[""EG12879""]"	PM0-44513	"[""TERM_WC-2523""]"	0.099021025794277892	0.0
TU0-41538	ybcJ	555882	556114	-	"[""EG12879""]"	PM0-44514	"[""TERM_WC-2522""]"	0.099021025794277892	0.0
TU0-41539	ybcJ	555882	556229	-	"[""EG12879""]"	PM0-44515	"[""TERM_WC-2525""]"	0.099021025794277892	0.0
TU0-41540	ybcJ	555882	556248	-	"[""EG12879""]"	PM0-44516	"[""TERM_WC-2524""]"	0.099021025794277892	0.0
TU0-41541	sfmA	557389	557979	+	"[""G6290""]"	PM0-44518	"[""TERM_WC-2043""]"	0.11179793234837827	2.3880038349613599
TU0-41542	sfmCD	558026	561525	+	"[""G6292"", ""G6291""]"	PM0-44520	"[""TERM_WC-2046""]"	0.075342084843472323	3.30676410378
TU0-41543	ybcK	568033	569653	+	"[""G6300""]"	PM0-44524	"[""TERM_WC-2528""]"	0.11950813457930091	215.79338193916007
TU0-41544	ybcK	567974	569653	+	"[""G6300""]"	PM0-44525	"[""TERM_WC-2526""]"	0.11950813457930091	215.79338193916007
TU0-41545	ybcLM	570068	571476	+	"[""G6302"", ""G6301""]"	PM0-44527	"[""TERM_WC-2529""]"	0.14145860827753984	23.869725560752073
TU0-41546	ybcN-ninE-ybcO-rusA-ylcG	571537	573095	+	"[""G6304"", ""G6305"", ""G6306"", ""G0-10435"", ""G6303""]"	PM0-44529	"[""TERM_WC-2531""]"	0.12718296891008171	26.051311465081742
TU0-41547	ybcW	579067	579311	+	"[""G6314""]"	PM0-44533	"[""TERM_WC-2536""]"	0.14440566261665527	260.75033650981845
TU0-41548	ybdJ	605172	605634	-	"[""G6325""]"	PM0-44537	"[""TERM_WC-2544""]"	0.1474781235233926	34.978861337278261
TU0-41549	ybdJ	605172	605446	-	"[""G6325""]"	PM0-44538	"[""TERM_WC-2545""]"	0.1474781235233926	34.978861337278261
TU0-41550	ybdJ	605172	605487	-	"[""G6325""]"	PM0-44539	"[""TERM_WC-2543""]"	0.1474781235233926	34.978861337278261
TU0-41551	entD	608680	609477	-	"[""EG10262""]"	PM0-44542	"[""TERM_WC-567""]"	0.24755256448569476	0.0
TU0-41552	entD	608680	609364	-	"[""EG10262""]"	PM0-44543	"[""TERM_WC-568""]"	0.24755256448569476	0.0
TU0-41553	ybdH	631610	632747	-	"[""EG12692""]"	PM0-44546	"[""TERM_WC-2542""]"	0.13862943611198905	88.107324415335754
TU0-41554	rnk	642778	643403	-	"[""G6337""]"	PM0-44551	"[""TERM_WC-1894""]"	0.19254088348887369	137.81306276599622
TU0-41555	citT	644338	645826	-	"[""G6338""]"	PM0-44553	"[""TERM_WC-298""]"	0.16906028794145009	305.26868664564108
TU0-41556	crcB	656776	657231	-	"[""EG12209""]"	PM0-44555	"[""TERM_WC-333""]"	0.26659506944613282	481.38523663351089
TU0-41557	ybeF	659646	660768	-	"[""EG11594""]"	PM0-44558	"[""TERM_WC-2555""]"	0.077016353395549478	12.18706776131175
TU0-41558	ybeF	659646	660733	-	"[""EG11594""]"	PM0-44559	"[""TERM_WC-2558""]"	0.077016353395549478	12.18706776131175
TU0-41559	ybeF	659646	660609	-	"[""EG11594""]"	PM0-44560	"[""TERM_WC-2557""]"	0.077016353395549478	12.18706776131175
TU0-41560	lipB	660858	661622	-	"[""EG11591""]"	PM0-44562	"[""TERM_WC-1154""]"	0.16119701873487099	91.901644321124664
TU0-41561	dacA	661973	663224	-	"[""EG10201""]"	PM0-44564	"[""TERM_WC-412""]"	0.21004460016968041	729.66553474544583
TU0-41562	rlpA	663323	664445	-	"[""EG10854""]"	PM0-44565	"[""TERM_WC-1873""]"	0.19535675203099437	31.013535574093702
TU0-41563	rlpA	663323	664436	-	"[""EG10854""]"	PM0-44566	"[""TERM_WC-1874""]"	0.19535675203099437	31.013535574093702
TU0-41564	cobC	668517	669269	-	"[""G6349""]"	PM0-44567	"[""TERM_WC-318""]"	0.18733707582701223	0.0
TU0-41565	cobC	668517	669167	-	"[""G6349""]"	PM0-44568	"[""TERM_WC-319""]"	0.18733707582701223	0.0
TU0-41566	ybeQ	674791	675795	-	"[""G6351""]"	PM0-44570	"[""TERM_WC-2562""]"	0.10045611312462975	7.1364022763736967
TU0-41567	ybeQ	674791	675862	-	"[""G6351""]"	PM0-44571	"[""TERM_WC-2565""]"	0.10045611312462975	7.1364022763736967
TU0-41568	ybeQ	674791	675847	-	"[""G6351""]"	PM0-44572	"[""TERM_WC-2566""]"	0.10045611312462975	7.1364022763736967
TU0-41569	ybeQ	674791	675923	-	"[""G6351""]"	PM0-44573	"[""TERM_WC-2563""]"	0.10045611312462975	7.1364022763736967
TU0-41570	ybeQ	674791	675834	-	"[""G6351""]"	PM0-44574	"[""TERM_WC-2561""]"	0.10045611312462975	7.1364022763736967
TU0-41571	ybeR-djlB	675860	678067	+	"[""G6353"", ""G6352""]"	PM0-44576	"[""TERM_WC-2569""]"	0.079672089719533948	5.5308364683300466
TU0-41572	ybeR-djlB	675783	678067	+	"[""G6353"", ""G6352""]"	PM0-44577	"[""TERM_WC-2568""]"	0.079672089719533948	5.5308364683300466
TU0-41573	ybeU-djlC	678688	680888	+	"[""G6356"", ""G6355""]"	PM0-44580	"[""TERM_WC-2571""]"	0.077881705680892727	12.887085839017319
TU0-41574	hscC	680944	682817	-	"[""G6357""]"	PM0-44582	"[""TERM_WC-943""]"	0.099021025794277892	8.5752208337844653
TU0-41575	insH-3	687218	688435	-	"[""G6360""]"	PM0-44585	"[""TERM_WC-1038""]"	0.047152869425846622	85.142967023614176
TU0-41576	insH-3	687218	688445	-	"[""G6360""]"	PM0-44586	"[""TERM_WC-1037""]"	0.047152869425846622	85.142967023614176
TU0-41577	lnt	688564	690207	-	"[""EG10168""]"	PM0-44587	"[""TERM_WC-1162""]"	0.12161736185347703	64.153158377709133
TU0-41578	potE	716167	717567	-	"[""EG10753""]"	PM0-44589	"[""TERM_WC-1646""]"	0.12602676010180824	0.0
TU0-41579	kdpE	720277	721117	-	"[""EG10517""]"	PM0-44590	"[""TERM_WC-1104""]"	0.10193340890587431	12.527615954531949
TU0-41580	ybfA	728305	728565	+	"[""EG11521""]"	PM0-44592	"[""TERM_WC-2577""]"	0.10830424696249144	98.55903082080647
TU0-41581	dtpD	740296	741846	-	"[""G6378""]"	PM0-44595	"[""TERM_WC-516""]"	0.049159374507797539	13.268115179654554
TU0-41582	dtpD	740296	741893	-	"[""G6378""]"	PM0-44596	"[""TERM_WC-515""]"	0.049159374507797539	13.268115179654554
TU0-41583	ybgO	747142	748408	-	"[""G6385""]"	PM0-44597	"[""TERM_WC-2595""]"	0.10045611312462975	0.0
TU0-41584	ybgO	747142	748405	-	"[""G6385""]"	PM0-44598	"[""TERM_WC-2596""]"	0.10045611312462975	0.0
TU0-41585	ybgC-tolQRA	773867	776832	+	"[""EG11007"", ""EG11011"", ""EG11010"", ""EG11110""]"	PM0-44603	"[""TERM_WC-2591""]"	0.19804205158855578	517.57299972411113
TU0-41586	tolB-pal-ybgF	776760	779614	+	"[""EG10684"", ""EG12854"", ""EG11008""]"	PM0-44605	"[""TERM_WC-2191""]"	0.15290011335881146	1225.1702603305532
TU0-41587	zitB	783103	784081	-	"[""G6393""]"	PM0-44607	"[""TERM_WC-4060""]"	0.21660849392498288	391.12550476472762
TU0-41588	ybgS	784158	784682	-	"[""G6394""]"	PM0-44609	"[""TERM_WC-2600""]"	0.063013380050904122	113.78196502246622
TU0-41589	ybgS	784158	784596	-	"[""G6394""]"	PM0-44610	"[""TERM_WC-2598""]"	0.063013380050904122	113.78196502246622
TU0-41590	ybgS	784158	784688	-	"[""G6394""]"	PM0-44611	"[""TERM_WC-2602""]"	0.063013380050904122	113.78196502246622
TU0-41591	ybgS	784158	784719	-	"[""G6394""]"	PM0-44612	"[""TERM_WC-2601""]"	0.063013380050904122	113.78196502246622
TU0-41592	galM	787018	788121	-	"[""EG11698""]"	PM0-44613	"[""TERM_WC-745""]"	0.19999029995947376	136.4173834083563
TU0-41593	ybhA	796834	797760	-	"[""EG11239""]"	PM0-44615	"[""TERM_WC-2605""]"	0.10663802777845312	138.5782498586554
TU0-41594	ybhD	798843	799843	-	"[""G6398""]"	PM0-44618	"[""TERM_WC-2610""]"	0.068628433718806461	3.1184760281825654
TU0-41595	ybhH	799775	801036	+	"[""G6399""]"	PM0-44620	"[""TERM_WC-2612""]"	0.11950813457930091	12.273485421294204
TU0-41596	ybhB	806654	807153	-	"[""EG11238""]"	PM0-44622	"[""TERM_WC-2606""]"	0.12836058899258246	88.979560289658167
TU0-41597	ybhN	820763	821871	-	"[""G6405""]"	PM0-44624	"[""TERM_WC-2618""]"	0.12602676010180824	0.0
TU0-41598	rlmF	841447	842483	+	"[""G6416""]"	PM0-44631	"[""TERM_WC-1866""]"	0.11002336199364211	198.66692305509974
TU0-41599	ybiO	842476	844887	-	"[""G6417""]"	PM0-44633	"[""TERM_WC-2628""]"	0.12161736185347703	34.999044394193618
TU0-41600	mntR-ybiR	852358	853990	+	"[""G6421"", ""G6420""]"	PM0-44637	"[""TERM_WC-1333""]"	0.10915703630865281	78.304891566375176
TU0-41601	mntR-ybiR	852306	853990	+	"[""G6421"", ""G6420""]"	PM0-44638	"[""TERM_WC-1332""]"	0.10915703630865281	78.304891566375176
TU0-41602	mntR-ybiR	852303	853990	+	"[""G6421"", ""G6420""]"	PM0-44639	"[""TERM_WC-1335""]"	0.10915703630865281	78.304891566375176
TU0-41603	ybiU	857017	858329	-	"[""G6424""]"	PM0-44641	"[""TERM_WC-2635""]"	0.12161736185347703	48.114260696472584
TU0-41604	ybiU	857017	858327	-	"[""G6424""]"	PM0-44642	"[""TERM_WC-2634""]"	0.12161736185347703	48.114260696472584
TU0-41605	ybiW	859395	862006	-	"[""G6426""]"	PM0-44644	"[""TERM_WC-2637""]"	0.091203576389466495	43.887160958611268
TU0-41606	ybjL	887355	889161	-	"[""G6445""]"	PM0-44649	"[""TERM_WC-2649""]"	0.22359586469675655	108.13543208464539
TU0-41607	ybjM	889108	889691	+	"[""G6446""]"	PM0-44651	"[""TERM_WC-2650""]"	0.12602676010180824	21.575781329429567
TU0-41608	ybjO-rlmC	897170	898870	+	"[""G6449"", ""G6448""]"	PM0-44653	"[""TERM_WC-2653""]"	0.15068416968694465	68.302120435698271
TU0-41609	hcr	910403	911423	-	"[""G6456""]"	PM0-44655	"[""TERM_WC-887""]"	0.063365003848876653	8.3793881089754496
TU0-4161	bamC	2595825	2597036	-	"[""EG10658""]"	PM0-4401	"[""TERM0161""]"	0.31506690025452055	0.0
TU0-41610	ybjE	913179	914300	-	"[""G6458""]"	PM0-44657	"[""TERM_WC-2643""]"	0.12377628224284738	49.322372948129825
TU0-41611	aqpZ	914573	915356	-	"[""EG13270""]"	PM0-44659	"[""TERM_WC-118""]"	0.080598509367435497	13.514758050731587
TU0-41612	clpS	922135	922458	+	"[""G6463""]"	PM0-44661	"[""TERM_WC-305""]"	0.16119701873487099	721.65326135301984
TU0-41613	cydC	926695	928623	-	"[""EG10012""]"	PM0-44663	"[""TERM_WC-396""]"	0.13824356292901802	34.347995645343815
TU0-41614	ycaD	945062	946244	+	"[""EG11242""]"	PM0-44665	"[""TERM_WC-2661""]"	0.12836058899258246	79.267798126479363
TU0-41615	ycaM	946368	947884	+	"[""G6466""]"	PM0-44667	"[""TERM_WC-2673""]"	0.096270441744436844	173.83355767321228
TU0-41616	ycaM	946350	947884	+	"[""G6466""]"	PM0-44668	"[""TERM_WC-2672""]"	0.096270441744436844	173.83355767321228
TU0-41617	ycaM	946367	947884	+	"[""G6466""]"	PM0-44669	"[""TERM_WC-2674""]"	0.096270441744436844	173.83355767321228
TU0-41618	ycaK	948797	949483	+	"[""EG12702""]"	PM0-44671	"[""TERM_WC-2667""]"	0.13329753472306641	19.848002920264587
TU0-41619	ycaK	948866	949483	+	"[""EG12702""]"	PM0-44672	"[""TERM_WC-2666""]"	0.13329753472306641	19.848002920264587
TU0-41620	ycaL	959478	960253	+	"[""G6470""]"	PM0-44675	"[""TERM_WC-2668""]"	0.18733707582701223	26.661812631700379
TU0-41621	ycaL	959366	960253	+	"[""G6470""]"	PM0-44676	"[""TERM_WC-2670""]"	0.18733707582701223	26.661812631700379
TU0-41622	ycaL	959461	960253	+	"[""G6470""]"	PM0-44677	"[""TERM_WC-2669""]"	0.18733707582701223	26.661812631700379
TU0-41623	ycaI-msbA-lpxK-ycaQ	963461	969846	+	"[""EG10613"", ""EG11409"", ""G6471"", ""EG12375""]"	PM0-44679	"[""TERM_WC-2662""]"	0.17622385946439287	70.673697718897444
TU0-41624	ycaI-msbA-lpxK-ycaQ	963331	969846	+	"[""G6471"", ""EG11409"", ""EG10613"", ""EG12375""]"	PM0-44680	"[""TERM_WC-2664""]"	0.17622385946439287	70.673697718897444
TU0-41625	ssuB	992498	993364	-	"[""EG12358""]"	PM0-44681	"[""TERM_WC-2117""]"	0.12160476851928864	0.26509839537205698
TU0-41626	elfA	997031	997632	+	"[""G6480""]"	PM0-44683	"[""TERM_WC-552""]"	0.12161736185347703	219.60197026977914
TU0-41627	elfA	997037	997632	+	"[""G6480""]"	PM0-44684	"[""TERM_WC-550""]"	0.12161736185347703	219.60197026977914
TU0-41628	zapC	1005073	1005719	+	"[""G6486""]"	PM0-44687	"[""TERM_WC-4056""]"	0.16119701873487099	291.07014308072752
TU0-41629	rmf	1014726	1015107	+	"[""EG50004""]"	PM0-44689	"[""TERM_WC-1883""]"	0.12161736185347703	1599.7474807789254
TU0-41630	yccS	1020951	1023217	-	"[""G6495""]"	PM0-44691	"[""TERM_WC-2691""]"	0.19254088348887369	0.0
TU0-41631	yccS	1020951	1023199	-	"[""G6495""]"	PM0-44692	"[""TERM_WC-2692""]"	0.19254088348887369	0.0
TU0-41632	yccT	1026332	1027020	-	"[""G6498""]"	PM0-44693	"[""TERM_WC-2693""]"	0.11363068533769595	41.443383556364466
TU0-41633	yccX	1029203	1029567	+	"[""G6502""]"	PM0-44696	"[""TERM_WC-2698""]"	0.17328679513998632	312.9004038117821
TU0-41634	yccX	1029217	1029567	+	"[""G6502""]"	PM0-44697	"[""TERM_WC-2697""]"	0.17328679513998632	312.9004038117821
TU0-41635	etk	1041251	1043526	-	"[""EG11826""]"	PM0-44698	"[""TERM_WC-590""]"	0.10830424696249144	16.139498882350473
TU0-41636	gfcD	1045070	1047341	-	"[""G6505""]"	PM0-44699	"[""TERM_WC-769""]"	0.11363068533769595	205.18059266346367
TU0-41637	cspH	1050184	1050553	-	"[""G6510""]"	PM0-44702	"[""TERM_WC-364""]"	0.13862943611198905	29.57243131140951
TU0-41638	cspH	1050184	1050501	-	"[""G6510""]"	PM0-44703	"[""TERM_WC-362""]"	0.13862943611198905	29.57243131140951
TU0-41639	cspH	1050184	1050507	-	"[""G6510""]"	PM0-44704	"[""TERM_WC-361""]"	0.13862943611198905	29.57243131140951
TU0-41640	cspH	1050184	1050596	-	"[""G6510""]"	PM0-44705	"[""TERM_WC-366""]"	0.13862943611198905	29.57243131140951
TU0-41641	cspH	1050184	1050527	-	"[""G6510""]"	PM0-44706	"[""TERM_WC-365""]"	0.13862943611198905	29.57243131140951
TU0-41642	cspH	1050184	1050530	-	"[""G6510""]"	PM0-44707	"[""TERM_WC-363""]"	0.13862943611198905	29.57243131140951
TU0-41643	torT	1055445	1056514	+	"[""G6515""]"	PM0-44711	"[""TERM_WC-2207""]"	0.12161736185347703	12.611720424205568
TU0-41644	torT	1055430	1056514	+	"[""G6515""]"	PM0-44712	"[""TERM_WC-2209""]"	0.12161736185347703	12.611720424205568
TU0-41645	rutG	1067732	1069268	-	"[""G6517""]"	PM0-44713	"[""TERM_WC-1982""]"	0.092419624074659368	166.88021536628378
TU0-41646	efeOB	1081377	1083872	+	"[""EG11735"", ""G6527""]"	PM0-44715	"[""TERM_WC-541""]"	0.34657359027997264	625.8008076235642
TU0-41647	insF-4-insEF-4	1093496	1094419	-	"[""G0-10531""]"	PM0-44716	"[""TERM_WC-1029""]"	0.12161736185347703	219.60197026977914
TU0-41648	insF-4-insEF-4	1093496	1094378	-	"[""G0-10531""]"	PM0-44717	"[""TERM_WC-1028""]"	0.12161736185347703	219.60197026977914
TU0-41649	ycdU	1094916	1096054	+	"[""G6536""]"	PM0-44718	"[""TERM_WC-2702""]"	0.13329753472306641	17.240703141081408
TU0-41650	ycdU	1094856	1096054	+	"[""G6536""]"	PM0-44719	"[""TERM_WC-2701""]"	0.13329753472306641	17.240703141081408
TU0-41651	ycdU	1094982	1096054	+	"[""G6536""]"	PM0-44720	"[""TERM_WC-2700""]"	0.13329753472306641	17.240703141081408
TU0-41652	csgG	1100072	1100978	-	"[""G6543""]"	PM0-44723	"[""TERM_WC-346""]"	0.19343631836925199	0.0
TU0-41653	ymdA	1104553	1104950	+	"[""G6549""]"	PM0-44725	"[""TERM_WC-3781""]"	0.14145860827753984	255.4289010708425
TU0-41654	ymdA	1104635	1104950	+	"[""G6549""]"	PM0-44726	"[""TERM_WC-3780""]"	0.14145860827753984	255.4289010708425
TU0-41655	ymdB-clsC	1104961	1107001	+	"[""G6551"", ""G6550""]"	PM0-44728	"[""TERM_WC-3782""]"	0.21660849392498288	112.22919287241214
TU0-41656	yceI	1117122	1117864	-	"[""EG11820""]"	PM0-44729	"[""TERM_WC-2715""]"	0.11760403875758575	153.22159793570816
TU0-41657	yceO	1118528	1118734	-	"[""G6555""]"	PM0-44730	"[""TERM_WC-2720""]"	0.2123017841091159	0.0
TU0-41658	yceO	1118528	1118855	-	"[""G6555""]"	PM0-44731	"[""TERM_WC-2719""]"	0.2123017841091159	0.0
TU0-41659	yceO	1118528	1118846	-	"[""G6555""]"	PM0-44732	"[""TERM_WC-2718""]"	0.2123017841091159	0.0
TU0-41660	grxB	1122628	1123325	-	"[""EG12688""]"	PM0-44733	"[""TERM_WC-857""]"	0.12161736185347703	293.58187916705651
TU0-41661	grxB	1122628	1123306	-	"[""EG12688""]"	PM0-44734	"[""TERM_WC-858""]"	0.12161736185347703	293.58187916705651
TU0-41662	yceH	1125300	1126029	+	"[""EG11537""]"	PM0-44736	"[""TERM_WC-2713""]"	0.1307824868981029	177.56076681181631
TU0-41663	flgN	1128635	1129137	-	"[""G6562""]"	PM0-44738	"[""TERM_WC-657""]"	0.12377628224284738	127.88070376202018
TU0-41664	yceF	1145232	1145851	-	"[""EG11438""]"	PM0-44741	"[""TERM_WC-2710""]"	0.22359586469675655	403.74245653133175
TU0-41665	yceF	1145232	1145830	-	"[""EG11438""]"	PM0-44742	"[""TERM_WC-2712""]"	0.22359586469675655	403.74245653133175
TU0-41666	yceF	1145232	1145972	-	"[""EG11438""]"	PM0-44743	"[""TERM_WC-2711""]"	0.22359586469675655	403.74245653133175
TU0-41667	pabC-yceG-tmk-holB-ycfH	1152417	1156799	+	"[""EG11494"", ""EG12302"", ""EG11500"", ""EG12303"", ""EG11493""]"	PM0-44745	"[""TERM_WC-1537""]"	0.19525272691829446	82.876972467739279
TU0-41668	pabC-yceG-tmk-holB-ycfH	1152316	1156799	+	"[""EG12303"", ""EG11500"", ""EG12302"", ""EG11494"", ""EG11493""]"	PM0-44746	"[""TERM_WC-1536""]"	0.19525272691829446	82.876972467739279
TU0-41669	hinT-ycfL-lpoB-thiK-nagZ-ycfP	1161046	1164910	+	"[""G6564"", ""G6565"", ""G6566"", ""G6567"", ""G6568"", ""EG12172""]"	PM0-44748	"[""TERM_WC-917""]"	0.15873599554807905	197.9797666074455
TU0-41670	hinT-ycfL-lpoB-thiK-nagZ-ycfP	1161050	1164910	+	"[""G6568"", ""G6567"", ""G6566"", ""G6565"", ""G6564"", ""EG12172""]"	PM0-44749	"[""TERM_WC-915""]"	0.15873599554807905	197.9797666074455
TU0-41671	comR	1167421	1168086	-	"[""G6569""]"	PM0-44751	"[""TERM_WC-325""]"	0.16503504299046315	298.00038458264959
TU0-41672	bhsA	1168204	1168555	+	"[""G6570""]"	PM0-44752	"[""TERM_WC-216""]"	0.13862943611198905	35.259010780723301
TU0-41673	bhsA	1168242	1168555	+	"[""G6570""]"	PM0-44753	"[""TERM_WC-217""]"	0.13862943611198905	35.259010780723301
TU0-41674	ycfT	1173313	1174552	-	"[""G6572""]"	PM0-44755	"[""TERM_WC-2728""]"	0.10193340890587431	2.8500581130082456
TU0-41675	lolCDE	1174597	1177789	+	"[""G6574"", ""G6575"", ""G6573""]"	PM0-44757	"[""TERM_WC-1164""]"	0.12451745758561891	88.87682570088721
TU0-41676	ycfZ	1179700	1180603	-	"[""G6578""]"	PM0-44759	"[""TERM_WC-2730""]"	0.13862943611198905	0.0
TU0-41677	ycfZ	1179700	1180569	-	"[""G6578""]"	PM0-44760	"[""TERM_WC-2731""]"	0.13862943611198905	0.0
TU0-41678	potD	1181004	1182071	-	"[""EG10752""]"	PM0-44761	"[""TERM_WC-1644""]"	0.12161736185347703	270.22648099671483
TU0-41679	potD	1181004	1182073	-	"[""EG10752""]"	PM0-44762	"[""TERM_WC-1645""]"	0.12161736185347703	270.22648099671483
TU0-41680	ycfD	1186340	1187493	-	"[""EG11430""]"	PM0-44764	"[""TERM_WC-2722""]"	0.2772588722239781	309.01610344851258
TU0-41681	phoQ	1187537	1189163	-	"[""EG10732""]"	PM0-44765	"[""TERM_WC-1614""]"	0.066014017196185271	0.0
TU0-41682	nudJ	1193048	1193660	-	"[""G6580""]"	PM0-44766	"[""TERM_WC-1493""]"	0.15068416968694465	272.08730766241922
TU0-41683	ymfD	1196088	1196848	-	"[""G6582""]"	PM0-44767	"[""TERM_WC-3788""]"	0.12602676010180824	0.0
TU0-41684	ymfD	1196088	1196812	-	"[""G6582""]"	PM0-44768	"[""TERM_WC-3787""]"	0.12602676010180824	0.0
TU0-41685	ymfD	1196088	1196884	-	"[""G6582""]"	PM0-44769	"[""TERM_WC-3789""]"	0.12602676010180824	0.0
TU0-41686	lit	1197813	1198813	+	"[""EG10535""]"	PM0-44771	"[""TERM_WC-1157""]"	0.085573725995054972	6.1287902557658374
TU0-41687	lit	1197891	1198813	+	"[""EG10535""]"	PM0-44772	"[""TERM_WC-1155""]"	0.085573725995054972	6.1287902557658374
TU0-41688	ymfJ	1200997	1201408	-	"[""G6588""]"	PM0-44775	"[""TERM_WC-3793""]"	0.1474781235233926	24.823517751457445
TU0-41689	ymfJ	1200997	1201482	-	"[""G6588""]"	PM0-44776	"[""TERM_WC-3796""]"	0.1474781235233926	24.823517751457445
TU0-41690	ymfJ	1200997	1201407	-	"[""G6588""]"	PM0-44777	"[""TERM_WC-3795""]"	0.1474781235233926	24.823517751457445
TU0-41691	ymfK	1201480	1202237	-	"[""G6589""]"	PM0-44779	"[""TERM_WC-3797""]"	0.12602676010180824	227.56393004493245
TU0-41692	ymfK	1201480	1202311	-	"[""G6589""]"	PM0-44780	"[""TERM_WC-3798""]"	0.12602676010180824	227.56393004493245
TU0-41693	ymfTLMNROPQ-ycfK-ymfS	1202229	1207770	+	"[""G6591"", ""G6592"", ""G6593"", ""G6594"", ""G6595"", ""G6596"", ""G6597"", ""EG12877"", ""G6598"", ""G6590""]"	PM0-44782	"[""TERM_WC-3801""]"	0.098241332677787535	18.076012247382195
TU0-41694	tfaE	1207738	1208489	-	"[""EG11120""]"	PM0-44783	"[""TERM_WC-2164""]"	0.080598509367435497	15.175087343700758
TU0-41695	tfaE	1207738	1208412	-	"[""EG11120""]"	PM0-44784	"[""TERM_WC-2165""]"	0.080598509367435497	15.175087343700758
TU0-41696	pinE	1208895	1209464	+	"[""EG10737""]"	PM0-44786	"[""TERM_WC-1618""]"	0.077881705680892727	28.824019272498397
TU0-41697	mcrA	1209542	1210404	+	"[""EG10573""]"	PM0-44788	"[""TERM_WC-1227""]"	0.12161736185347703	4.8063181404494122
TU0-41698	mcrA	1209546	1210404	+	"[""EG10573""]"	PM0-44789	"[""TERM_WC-1226""]"	0.12161736185347703	4.8063181404494122
TU0-41699	mcrA	1209418	1210404	+	"[""EG10573""]"	PM0-44790	"[""TERM_WC-1224""]"	0.12161736185347703	4.8063181404494122
TU0-41700	ycgX	1211924	1212435	-	"[""G6601""]"	PM0-44792	"[""TERM_WC-2745""]"	0.11950813457930091	9.5367491394282133
TU0-41701	ymgF	1218160	1218426	+	"[""G0-10261""]"	PM0-44796	"[""TERM_WC-3808""]"	0.12161736185347703	219.60197026977914
TU0-41702	ymgF	1218176	1218426	+	"[""G0-10261""]"	PM0-44797	"[""TERM_WC-3807""]"	0.12161736185347703	219.60197026977914
TU0-41703	ymgF	1218163	1218426	+	"[""G0-10261""]"	PM0-44798	"[""TERM_WC-3806""]"	0.12161736185347703	219.60197026977914
TU0-41704	minE	1223500	1223934	-	"[""EG10598""]"	PM0-44799	"[""TERM_WC-1303""]"	0.20386681781174862	0.0
TU0-41705	ycgN	1228031	1228501	+	"[""G6618""]"	PM0-44802	"[""TERM_WC-2741""]"	0.13329753472306641	93.100330151978511
TU0-41706	ycgN	1227973	1228501	+	"[""G6618""]"	PM0-44803	"[""TERM_WC-2740""]"	0.13329753472306641	93.100330151978511
TU0-41707	ymgE	1243778	1244207	+	"[""G6624""]"	PM0-44810	"[""TERM_WC-3804""]"	0.11179793234837827	12.769559832831765
TU0-41708	ycgY	1244324	1244825	+	"[""G6625""]"	PM0-44812	"[""TERM_WC-2747""]"	0.063591484455040856	1.8339784116833779
TU0-41709	ycgV	1252306	1255334	-	"[""G6629""]"	PM0-44814	"[""TERM_WC-2744""]"	0.11950813457930091	9.8689817535586712
TU0-41710	tpr	1286308	1286411	-	"[""EG11016""]"	PM0-44822	"[""TERM_WC-2217""]"	0.15403270679109896	4.506997000707555
TU0-41711	purU	1287003	1287979	-	"[""EG11819""]"	PM0-44824	"[""TERM_WC-1735""]"	0.23901626915860183	710.19382087633676
