Gene names,Protein IDs,num_of_neighbors,aromaticities,instabilities,mass,pI,flexabilities,gravies,seq_len,average_neigh_mass,average_neigh_len,average_neigh_pI,Total_precent_disorder,Total_no_of_disordered_regions_greater_than_30_amino_acids,Total_no_of_disordered_regions_greater_than_50_amino_acids,number_of_disordered_segments,mean_neigh_disorder,helix,turn,sheet,A_NEnd,C_NEnd,D_NEnd,E_NEnd,F_NEnd,G_NEnd,H_NEnd,I_NEnd,K_NEnd,L_NEnd,M_NEnd,N_NEnd,P_NEnd,Q_NEnd,R_NEnd,S_NEnd,T_NEnd,V_NEnd,Y_NEnd,A_NEnd_PC5,C_NEnd_PC5,D_NEnd_PC5,R_NEnd_PC5,T_NEnd_PC5,NM1,NM2,NM3,CM1,is_single_node,gravies_over_node_connectivity,flexibilities_over_node_connectivity,pI_over_node_connectivity,mass_over_node_connectivity,instabilities_over_node_connectivity,Total_precent_disorder_over_node_connectivity,helix_over_node_connectivity,turn_over_node_connectivity,sheet_over_node_connectivity,seq_len_over_node_connectivity,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,label,half_life
phoA,P00634,33,0.048832272,31.77878981,49437.9992,5.743103027,1.005467017,-0.312951168,471,40649.77674,369.969697,6.387604685,17.83,0,0,10,0.166188877,0.229299363,0.23566879,0.305732484,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.009204446,0.029572559,0.168914795,1454.0588,0.934670288,0.524411765,0.006744099,0.006931435,0.008992132,13.85294118,-0.09115886,0.020480921,0.2959257,-0.038272846,-0.1525666,-0.23697765,0.12577304,0.12017728,-0.03755971,-0.038008027,-0.072004355,-0.15748373,-0.107030466,0.023281194,0.21044303,0.008738047,-0.17154853,0.06982653,-0.07262873,0.22896068,-0.18313344,-0.012829203,-0.26230156,-0.06693906,0.4178159,-0.07447728,0.09963729,-0.34468153,-0.14552745,-0.06837803,-0.2799423,-0.29635262,0.20513237,0.15922907,-0.06339165,-0.06458837,0.21062076,0.15253465,-0.07645491,0.072179295,0.1566591,0.01576604,0.00768513,-0.010992859,-0.22350451,-0.2007729,-0.276871,0.070773765,-0.24140534,0.08601274,0.29019126,-0.01931801,-0.18276553,0.057339173,-0.35578194,-0.27048355,0.17852664,0.22441728,0.06368798,-0.08956545,0.044149246,-0.044587176,-0.32983115,0.11929241,-0.007715103,0.18857202,0.002307685,-0.20615056,0.18827668,-0.0910412,0.085025385,-0.05155774,0.08050045,-0.08557913,0.19585875,0.046411794,-0.09456171,-0.1915217,0.21006194,-0.3655236,0.24668257,0.083649576,-0.01941173,-0.1793302,0.03956396,-0.3437783,0.25187075,0.116148956,0.05332585,-0.3629272,-0.20079501,0.29595324,0.2793985,0.094768904,0.117143646,0.22311449,-0.001713297,0.04018387,-0.10026381,-0.011445263,0.08490228,-0.6558933,0.013968881,0.54012454,0.15407135,-0.027357597,-0.17380151,0.2065445,0.08718241,-0.057125494,0.08984537,0.053291973,0.22323635,-0.13521785,-0.099248126,-0.1629941,-0.09008403,-0.07875471,0.041490525,-0.15670952,0.31251705,-0.053251505,0.17504925,0.19652195,-0.05316112,0.16956061,-0.23386805,-0.29985476,2,84.76975147
uspA,P0AED0,30,0.055555556,37.03611111,16066.1965,5.114929199,0.995416843,-0.055555556,144,39694.18143,353.7333333,6.368986003,13.19,0,0,3,0.166509612,0.340277778,0.194444444,0.284722222,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-0.001792115,0.032110221,0.164997716,518.2644032,1.194713262,0.425483871,0.010976703,0.006272401,0.009184588,4.64516129,-0.38608122,0.11706736,-0.19895981,0.04325953,-0.048476014,0.013924562,0.08162898,0.21251193,-0.112853445,-0.02044547,-0.051993757,-0.06712889,0.15213732,-0.10830913,0.15723932,-0.077006064,0.19111213,-0.09391678,0.12339449,0.24132533,0.11631804,0.20807348,-0.42372003,-0.11284443,0.5028296,-0.18106952,-0.006035311,0.023471251,-0.32929623,-0.06352374,0.04708501,-0.062472627,0.016528795,0.119848855,0.086898275,0.50314265,0.040975224,0.22718015,0.16726339,0.27470005,0.023626,0.13940181,-0.23460016,0.2939146,-0.107772134,0.030335663,-0.3501102,0.19107933,-0.22675304,-0.032266542,0.16572644,-0.032058667,-0.04209807,0.2691603,0.062304795,-0.069733806,-0.05488332,-0.037652105,0.12765107,-0.20469603,-0.5439034,-0.2056406,-0.32404962,0.38558125,-0.29369056,-0.40905753,-0.0757349,-0.05295881,-0.07057524,0.023082491,0.21449567,0.0546547,0.036364127,0.04883741,0.53290397,-0.22276312,0.42673212,-0.29450104,0.005851886,-0.5317172,-0.070210755,0.028212484,0.2385569,-0.05975264,0.27471888,0.056687005,-0.117394015,0.2432936,-0.40758494,-0.038331453,-0.40877676,0.11983162,0.18174545,0.1434088,-0.12115517,0.4467092,0.005842072,-0.0915806,-0.02114553,-0.2627916,-0.13883704,-0.03473611,0.12677619,0.23581105,0.3763829,-0.34611702,0.031978987,0.006428675,0.17301716,-0.27446148,-0.33484823,-0.026867257,0.17106572,-0.26949266,-0.120995104,0.035225105,-0.033303626,-0.35480228,-0.19946274,0.08739302,0.008779081,-0.05226617,-0.22766982,0.115756035,0.13433826,0.2443749,-0.32156968,0.1294267,2,443.0132464
hflK,P0ABC7,21,0.057279236,29.11100239,45544.3331,6.188659668,1.009941086,-0.631742243,419,53830.19665,484.9047619,6.099094936,39.61,2,2,2,0.1666503,0.238663484,0.276849642,0.262529833,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,-0.028715557,0.045906413,0.281302712,2070.196959,1.323227381,1.800454545,0.01084834,0.012584075,0.011933174,19.04545455,-0.107317135,0.01459948,-0.11487349,0.39884776,0.2086966,-0.025985803,0.13863938,0.063977756,-0.16016917,0.21747138,0.12459623,0.27811348,0.20844772,-0.06361311,0.04656803,-0.062733024,-0.01789478,0.18557851,0.05946787,0.12576532,-0.14609757,-0.012129323,-0.25105074,-0.34980735,0.15701239,-0.048057824,-0.22030884,-0.49075204,-0.19757582,-0.18870786,-0.13326618,-0.24019122,0.30763292,0.38796294,0.43919206,0.031403422,-0.002628572,-0.025221545,-0.42323118,0.1348519,-0.018847818,-0.14914285,-0.09387053,-0.007203937,-0.023424346,0.22445737,-0.19506593,-0.011775597,0.2369827,-0.07086455,0.09155585,0.17894831,-0.119576804,0.10188203,-0.14229685,0.21652178,0.25706795,0.025979063,0.29938048,0.012094264,-0.022040678,-0.24615322,-0.31636024,0.18002789,-0.052001994,-0.1518959,-0.23254618,-0.082375556,0.13341369,-0.15830418,-0.17293456,-0.07038689,0.037717212,-0.20551482,-0.09206335,-0.21487677,0.31509444,-0.02995975,0.15530616,-0.45988554,-0.19916405,-0.0682864,0.17915024,-0.024789285,0.075652525,0.028574463,0.4364663,0.16514175,0.06132228,-0.08595289,0.0841206,0.10882631,-0.05708742,0.110592335,0.34482908,0.30752105,0.017911512,-0.041193783,-0.1100426,0.14315741,0.17396902,-0.04292185,-0.15924,0.0632124,0.049494207,-0.09324369,-0.033042282,-0.03749585,0.24311216,-0.30498257,-0.1985288,0.23117366,0.28572428,0.05904678,0.07304977,-0.1076494,0.16632174,-0.13196719,0.2501701,0.13338433,0.05473708,0.16371876,-0.07977017,0.007441886,-0.23424095,0.07796377,-0.055499483,0.0825509,2,5005.185427
mdoG,P33136,5,0.113502935,28.1248728,57911.7614,6.699645996,1.004358827,-0.54109589,511,49971.96924,445.2,7.60513916,13.11,0,0,5,0.167115903,0.295499022,0.240704501,0.219178082,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,-0.090182648,0.167393138,1.116607666,9651.960233,4.6874788,2.185,0.049249837,0.040117417,0.03652968,85.16666667,-0.31804055,-0.016084738,0.23856936,0.07776238,-0.0635075,0.006794242,0.18389481,-0.03492831,-0.17148665,-0.22057047,-0.34185064,-0.33533314,0.07592926,-0.21981874,-0.01683729,0.036394425,0.046623208,-0.20999038,0.04626318,-0.28093806,0.065602444,-0.021565957,-0.1440551,0.28833106,0.1837325,0.002247805,0.22560006,-0.25488192,-0.16184908,-0.057022244,0.006093372,-0.13867645,0.21526101,0.28918153,0.34942946,0.40638947,-0.005838315,-0.15016803,0.054044727,0.13114761,0.12477476,0.06686526,0.037391756,0.16938847,-0.26923248,-0.20230903,-0.32367048,0.1261426,-0.18053356,0.09031527,-0.14380313,0.023020972,-0.12247646,0.24403249,-0.06526029,-0.042541206,0.38527805,0.01242872,-0.2832811,-0.21253602,-0.25733823,-0.040696427,-0.12805042,0.09232427,-0.13116908,-0.17954479,-0.04999036,-0.13541614,0.0835872,-0.2970814,0.5067006,0.16125326,0.018096363,-0.059260998,0.3452076,-0.18765908,0.2241771,-0.32384878,0.1887792,-0.5946374,-0.14639536,0.025809702,0.11908292,0.057424378,0.2660364,-0.044119187,0.008236432,-0.058759134,-0.25492713,-0.20125623,-0.06695154,0.056909047,0.31309754,0.17318405,0.1409987,0.07561223,0.052011944,0.04443602,-0.26211488,-0.21507649,-0.058771838,-0.29752776,0.1300943,0.28480408,0.18372706,-0.13445243,0.1416309,0.21650183,0.001001505,-0.15721843,-0.44544268,0.09667063,0.13636807,-0.11622301,-0.25492498,0.031983037,0.17600347,-0.23572296,0.05198662,-0.14372474,0.12804273,-0.41258657,-0.09277572,0.062624365,0.08199772,0.31065,-0.3356663,-0.1742866,0,500.5494722
exbD,P0ABV2,19,0.056737589,19.35886525,15526.8184,4.698425293,0.999181548,0.012765957,141,49361.65805,448.7894737,6.115031995,56.02,1,1,2,0.167116219,0.304964539,0.184397163,0.304964539,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.000638298,0.049959077,0.234921265,776.34092,0.967943262,2.801,0.015248227,0.009219858,0.015248227,7.05,-0.46052864,0.024597913,0.014686606,0.61746156,-0.23675975,0.22636153,0.25390276,-0.17023264,-0.23556335,0.1032958,-0.15222721,-0.15783368,-0.003063469,-0.045193862,0.09069151,0.054254286,0.10145313,0.4051581,-0.1784023,-0.06096179,0.030977001,-0.24204393,0.030154424,0.13622418,0.1981431,-0.023243856,-0.19306266,-0.13709937,-0.22075966,-0.094312094,-0.27576655,-0.12331537,0.3243188,0.5920137,0.22034256,0.15584064,0.14850523,-0.017569674,-0.25403377,0.13038631,0.18819544,-0.0706202,-0.089066416,-0.067202166,-0.08849388,0.05390541,-0.3673632,-0.22817111,-0.23637849,0.03828401,-0.15282455,-0.11448205,-0.3125644,-0.25387722,0.11243335,-0.17994858,0.20454878,0.25956303,0.018842379,0.11222536,-0.12497253,-0.29547253,-0.42346683,-0.005324952,-0.09968496,-0.2341524,-0.008508069,-0.18613207,-0.07173309,0.06714125,0.3088653,0.08730983,-0.2153206,0.046985712,0.21638314,-0.041616112,0.1687467,-0.38778484,-0.029909892,-0.8245606,0.09002895,0.052997082,-0.061275918,0.13467412,0.14474061,0.056440447,0.5097381,0.17185731,-0.027695943,-0.056521382,0.24881206,0.024783667,0.30598876,-0.12596746,0.2774873,0.28114924,0.05156887,0.082190946,-0.18971997,0.26969886,-0.3629016,-0.23635887,0.24621004,0.117834136,0.108143136,-0.000986918,-0.07551046,0.60259855,0.13958442,-0.33714077,-0.5129726,0.17050175,0.22200245,-0.45076904,-0.15307352,-0.027920062,-0.12594202,-0.15711582,0.19556691,-0.6788087,0.189157,0.22665001,-0.14312841,-0.103776075,-0.10238305,-0.123236485,-0.54321855,0.025547365,2,232.7107936
fhuA,P06971,29,0.116465863,30.03709505,82181.249,5.465393066,1.003668183,-0.481258367,747,53752.29616,484.8275862,6.224316827,9.638,0,0,7,0.167140825,0.281124498,0.262382865,0.21686747,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-0.016041946,0.033455606,0.182179769,2739.374967,1.001236502,0.321266667,0.009370817,0.008746095,0.007228916,24.9,-0.4561428,0.038806397,0.14540628,0.42365265,-0.31019673,-0.08208262,0.15467362,0.023736285,-0.27628595,0.13092966,-0.23645113,-0.38450435,-0.053590823,0.08920715,0.18880123,0.06839465,0.026629254,0.15079375,-0.073095314,-0.02599623,0.034729797,-0.27850747,-0.03601103,0.015877102,0.3989962,0.043355457,-0.036218476,-0.22861953,-0.08034892,-0.24607317,-0.25702685,-0.1624675,0.46050033,0.31562227,0.067050114,0.06427233,0.13207832,0.08038742,-0.17644489,0.09213413,0.081657775,0.018638393,-0.0689575,-0.043250404,-0.0871494,0.022310032,-0.23753297,0.039281182,-0.32934293,0.018380329,-0.13274318,0.031182323,-0.21140291,0.039450783,-0.07133455,-0.21304432,0.11160195,0.31881332,0.002616075,-0.22129957,-0.22048642,-0.33913848,-0.44410944,0.20261538,-0.124411486,-0.042856857,-0.018207496,0.006513085,0.1564746,-0.04169544,0.30970156,-0.07216482,-0.22162832,-0.101866215,0.19024935,-0.024531515,0.18115965,-0.28785765,0.18891874,-0.74179167,0.16697943,0.114745095,-0.042634554,-0.08878939,0.17567319,-0.21105336,0.48516732,0.27522856,-0.087324545,-0.28599265,0.12690124,0.19500205,0.28884125,-0.040803008,0.27624357,0.35784504,0.010038797,-0.024247345,-0.27670014,0.21347405,-0.1679073,-0.47752166,0.19565809,0.36239818,0.121628135,0.00688581,-0.19764541,0.5726135,0.096120656,-0.30348578,-0.30656418,0.3199168,0.37541226,-0.30390385,-0.24595302,-0.101862535,0.086663164,-0.27713776,0.059369538,-0.5909503,0.32321864,0.10474291,-0.04169922,-0.11480272,-0.26170757,0.023715798,-0.6194923,-0.08051731,2,inf
yfiB,P07021,12,0.06875,39.10375,17244.3575,8.710021973,1.003575134,-0.289375,160,28572.63976,256.5,9.532989502,30,0,0,5,0.167316439,0.25625,0.25,0.275,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.022259615,0.077198087,0.67000169,1326.489038,3.007980769,2.307692308,0.019711538,0.019230769,0.021153846,12.30769231,-0.072434984,0.19811213,-0.01891403,0.20456025,0.08934845,0.14188558,0.10971005,0.12912786,0.17571828,0.06289472,-0.02745427,0.1591277,0.27779427,0.20115563,0.26776436,-0.0432241,-0.017529968,0.16184631,0.042163916,0.14594963,-0.01269665,0.017107809,0.060152363,-0.226125,0.28695223,-0.009863921,-0.15205559,-0.024990885,-0.08771836,-0.17575441,0.06459053,-0.15168399,0.27804378,0.30786827,0.34205619,-0.06837553,0.22499965,-0.13204652,-0.017303372,0.17377342,0.12107139,-0.13362418,-0.18632254,0.008023819,-0.18374324,-0.04857347,-0.3570207,-0.019540828,0.088883236,-0.08400467,0.17017448,0.16137803,-0.24093543,-0.092086956,-0.03098918,0.06285356,0.035069916,0.26169887,0.20662515,0.17803381,-0.09272743,-0.028438238,-0.09397172,0.05592705,0.032254983,0.19579436,0.05172728,-0.17515908,-0.029940305,0.039061632,-0.07111093,0.10120267,0.20292126,-0.2091659,0.028390905,-0.23779126,0.30751377,-0.16467945,-0.101726204,-0.39578843,0.06787977,-0.009977317,0.18740909,-0.013021315,0.106677905,0.096310295,0.17548642,0.06322038,0.2066553,-0.13642327,-0.26176628,-0.10598605,0.075436965,-0.24783123,0.24915807,0.20238544,0.02979617,0.04009043,-0.005398129,-0.006099853,-0.026401386,-0.09815894,0.3151061,0.09533822,-0.015332945,-0.39651677,-0.07917769,-0.18939419,0.43833792,-0.03362696,-0.15232667,0.31893632,0.069391996,-0.29167402,-0.13928324,-0.003994663,-0.07756477,-0.001640134,0.16244046,-0.10792736,-0.07621222,0.13376936,0.006275566,-0.14474697,-0.32745755,-0.08082654,0.2846398,0.1216072,2,525.5245085
exbB,P0ABU7,16,0.069672131,21.60696721,26287.0708,7.887634277,0.992653698,0.264754098,244,56572.83225,515.9375,5.769081116,37.7,1,1,3,0.167655966,0.336065574,0.213114754,0.327868852,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.01557377,0.058391394,0.463978487,1546.298282,1.270998071,2.217647059,0.019768563,0.012536162,0.019286403,14.35294118,-0.4919465,0.06942148,-0.036211587,0.5422596,-0.26926675,0.22164366,0.27222228,-0.14473245,-0.29724827,-0.043576065,-0.12880585,-0.0921777,0.032046873,-0.03128013,-0.047394607,-0.03455531,0.14775755,0.4453318,-0.1691137,-0.03693143,0.10922634,-0.31608573,0.01326883,0.10179228,0.2896504,0.004905988,-0.15596701,-0.10905944,-0.3254801,-0.060504634,-0.25226092,-0.09833023,0.37806097,0.50190675,0.3391504,0.19099592,0.079388514,-0.02995447,-0.25208664,0.15310061,0.15462784,-0.11555235,-0.04166143,-0.086954996,-0.09734048,0.099330515,-0.33908886,-0.27238363,-0.2767324,-0.06121403,-0.13234363,-0.12689799,-0.2861851,-0.2578345,0.13642748,-0.10293065,0.112521194,0.3087449,0.014723711,0.1659263,-0.20585023,-0.30420807,-0.3033927,0.12089732,-0.111372694,-0.31449124,-0.12562265,-0.10756189,-0.033117183,0.06457778,0.2946055,0.121863104,-0.20507213,0.04185408,0.2684176,-0.041527163,0.22054455,-0.34196568,0.044239465,-0.7295563,0.11155538,0.093346335,-0.013539294,0.14688179,0.26182833,0.10658518,0.46491972,0.22352044,-0.008648672,-0.102484435,0.22293323,-0.023064941,0.23687014,-0.14409891,0.31770253,0.29645562,0.044531327,0.004405231,-0.1453018,0.21493138,-0.3688211,-0.19265956,0.21535555,0.065516524,0.18863206,0.04766896,-0.12496117,0.68115026,0.11573937,-0.33757365,-0.570913,0.14306787,0.0969756,-0.4489643,-0.18682362,-0.019561877,-0.11681587,-0.07869563,0.1821542,-0.5250283,0.22146688,0.17544428,-0.08993309,-0.16225034,-0.1706134,-0.03830785,-0.49552852,0.07077805,2,508.8941729
hflC,P0ABC3,25,0.074850299,33.78236527,37649.4309,6.299255371,1.003492601,-0.364670659,334,49908.39395,452.44,6.620979004,25.44,1,0,4,0.16886217,0.293413174,0.176646707,0.275449102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,-0.014025795,0.038595869,0.242279053,1448.055035,1.299321741,0.978461538,0.011285122,0.006794104,0.010594196,12.84615385,-0.054726474,-0.011425459,-0.11049122,0.4527549,0.17815775,0.047787797,0.15483296,0.09325387,-0.14952868,0.14094265,0.11095328,0.28907833,0.13307166,-0.033104528,0.008569613,-0.07366434,-0.03477272,0.27375764,0.000605942,0.1935435,-0.15787585,-0.03116452,-0.24850912,-0.41294488,0.09528779,-0.06359987,-0.18124348,-0.4442367,-0.13112772,-0.24567875,-0.049651276,-0.18988663,0.2989288,0.38530654,0.49185783,0.034235742,-0.015892094,-0.057978153,-0.39917007,0.071709715,-0.047758132,-0.12043785,-0.14236265,0.002182091,-0.14337488,0.14055127,-0.23291738,0.064116076,0.17144267,-0.07446686,0.07975123,0.12240252,-0.103327,0.066709414,-0.16510229,0.16129316,0.25821435,0.071095094,0.31027538,0.107269965,0.009169716,-0.24307176,-0.28337386,0.18057059,-0.05377588,-0.112883925,-0.20657188,-0.14178102,0.09312861,-0.17346407,-0.14910303,-0.004898865,0.07452632,-0.2911066,-0.023530845,-0.2280195,0.34153783,-0.088233,0.20009075,-0.39284793,-0.13484675,-0.01201919,0.22834958,-0.013209533,0.101801716,0.0421352,0.31661913,0.10643434,0.0943815,-0.1398214,0.09231846,0.18011539,-0.044997573,0.13466571,0.3888252,0.26583138,0.062258378,-0.12465726,-0.105261154,0.1592969,0.14034577,-0.040182326,-0.0761784,0.033324815,-0.02502093,-0.15343003,-0.07486268,-0.07388529,0.32096443,-0.24769092,-0.17787416,0.23166521,0.1958865,-0.007902542,0.09315159,-0.13016145,0.1518496,-0.12108554,0.20405431,0.12546569,0.017103536,0.16400027,-0.057440497,-0.11689062,-0.2818861,-0.012821767,-0.007266956,0.023805985,0,279.4150503
ynhG,P76193,40,0.05988024,34.42664671,36081.9017,9.422180176,1.001587253,-0.23502994,334,36177.33416,327.05,6.690744019,16.46,1,0,2,0.168934414,0.28742515,0.290419162,0.251497006,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,-0.005732438,0.024428957,0.229809273,880.0463829,0.83967431,0.401463415,0.00701037,0.007083394,0.006134073,8.146341463,0.14315537,-0.10743684,0.14999186,0.23585056,0.048667442,-0.034025423,0.2497698,0.576841,-0.061087806,-0.11394581,0.10541311,-0.24114513,0.0771551,-0.25012225,-0.20382266,-0.07814514,0.19489734,0.123244524,-0.2794791,0.15791894,-0.3211547,-0.2625784,-0.2602143,-0.18634589,0.17257436,-0.37357813,0.15821297,-0.33501083,0.07523334,0.16142204,-0.11243912,-0.008296117,0.19814098,0.30109188,0.25111568,0.000969091,0.009746739,-0.26826322,-0.0681341,0.14948905,0.22918972,0.27812037,-0.109540716,0.29635113,-0.10045337,-0.16954331,-0.4805774,0.06718894,-0.24758364,0.17063165,0.011026117,0.022527207,-0.024634471,0.006344344,0.05651252,-0.3223171,0.38516328,0.123790964,-0.25705037,0.6337075,-0.12499311,0.15041018,0.025692426,0.08411421,0.15080835,-0.32599583,0.10190191,-0.25735742,-0.051909465,0.16072355,0.32491145,0.07034982,0.23614098,-0.026529113,0.5855124,0.08929549,-0.09357667,-0.28377378,0.021199543,-0.2035507,-0.10140736,-0.22882219,-0.3294601,0.14219205,0.03443689,0.028713772,-0.24067383,-0.18656732,0.059503783,0.054778352,-0.20278141,0.050795376,0.04599496,-0.018859293,0.23071513,0.1051182,0.25974408,0.031961814,-0.19433887,-0.1755254,0.18968275,-0.3091225,0.12943484,-0.117644414,0.11145139,-0.030433744,-0.33375853,0.10816716,0.37745708,0.2182486,-0.38066655,-0.08696164,0.07932634,-0.21861558,0.033540394,0.06166616,-0.17965665,-0.011124666,-0.13274485,0.010342092,0.06396832,-0.24662969,0.08370936,0.097517125,-0.24722171,0.104575016,-0.24340722,-0.20459957,0,99.04138328
yecJ,P0AD10,7,0.024096386,59.04216867,9122.4815,4.884094238,0.997943694,0.081927711,83,27078.4519,245.1428571,6.632751465,24.09,0,0,2,0.168997669,0.313253012,0.168674699,0.301204819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.010240964,0.124742962,0.61051178,1140.310187,7.380271084,3.01125,0.039156627,0.021084337,0.037650602,10.375,-0.09235765,0.15615027,0.33703122,-0.06447875,-0.067389436,0.040504728,0.31955823,0.22222675,0.009214621,-0.46882173,-0.12449482,-0.21602702,0.076499514,-0.3266278,-0.026202312,-0.023682173,0.13602225,-0.19962665,0.10729967,-0.1459793,-0.012816435,0.03483663,-0.177374,0.10461735,0.21804912,-0.24439745,-0.1125631,-0.47991115,-0.2228259,-0.012436047,-0.12426592,-0.15235618,0.17393108,0.33920082,0.39034182,0.22768459,-0.16013855,-0.04165784,-0.08818999,0.345061,0.40991777,-0.043585148,0.31298155,0.22017695,-0.09887934,0.007719575,-0.6043223,-0.035788156,-0.22626074,0.03492277,0.09834576,0.053775646,-0.19211988,-0.060082737,-0.14121309,0.15802918,0.24803701,0.119435005,-0.25031537,-0.21048544,-0.22797988,0.15697758,0.055756874,0.022534387,-0.041003443,-0.38804197,0.0668955,-0.18562679,0.33874008,-0.23725851,0.14844407,0.08467633,-0.02814681,-0.19177204,0.40924543,0.018916382,-0.07624771,0.11036675,0.06171212,-0.057330776,-0.045537464,0.03388416,-0.11404097,-0.23969671,0.27905586,0.06778893,0.032414466,-0.11322285,-0.10547049,-0.016581768,-0.14936453,0.1791554,0.16154039,0.021325778,0.25282988,0.1457598,0.21483363,0.2112556,-0.33795726,-0.18157476,0.15163429,-0.45033014,0.1886235,0.18792607,0.21298292,0.09771199,0.08840083,-0.007720286,0.13963297,-0.10608078,-0.1485292,-0.26412678,0.2651162,-0.15312418,-0.1272697,0.1200272,0.026559524,0.19626006,-0.2488286,-0.05463557,0.04414033,-0.34870747,-0.09721304,0.5044811,-0.17811024,0.21080853,-0.123736516,-0.38350153,2,inf
ycgL,P0AB43,14,0.074074074,55.85092593,12414.3648,9.16204834,1.009138167,-0.669444444,108,43617.33728,393.3571429,6.759713309,30.55,0,0,2,0.169057563,0.287037037,0.212962963,0.25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-0.04462963,0.067275878,0.610803223,827.62432,3.723395062,2.036666667,0.019135802,0.014197531,0.016666667,7.2,0.10967841,0.033046454,0.2558432,0.044146933,-0.05415556,-0.35180965,-0.008973076,0.17686193,-0.1474348,-0.31773478,0.001217182,-0.26251897,0.046682827,0.010388432,-0.095727645,-0.1519775,-0.004988511,0.1169064,0.36694247,-0.15660724,-0.110573694,-0.024150012,-0.2077393,0.29382673,0.31385443,-0.06959986,0.17991994,-0.64099365,-0.2938121,-0.004301831,-0.15904874,-0.16816705,0.07927398,0.07586778,0.3894556,0.27491468,-0.06775845,0.03942436,0.10996779,0.30371496,-0.023485415,0.07180159,-0.20392588,0.006003283,-0.30254865,-0.013708432,-0.29139286,-0.112401515,0.02390996,0.031701434,0.2206752,-0.036405336,0.1302733,0.3457891,-0.06747833,0.055414904,0.5356593,-0.002465077,-0.3794917,0.24582121,-0.21547532,-0.027533319,0.24095859,0.2277097,0.2092131,-0.15692323,-0.10065739,0.08280648,0.085719995,-0.12359281,0.043194007,-0.035695653,0.21201068,0.10865741,0.13200717,-0.14334232,0.13545373,0.023513695,0.03521394,-0.11239206,0.048949495,-0.026411934,-0.17602012,-0.026975391,0.28711638,0.14115706,-0.2243599,0.08406835,0.2544438,0.113785185,-0.23459575,0.028407004,0.1433525,0.17354678,0.010498273,0.24992262,0.09224666,-0.082415156,-0.14942825,-0.118504904,0.15763046,-0.4176588,-0.42917448,0.30495563,0.14318433,-0.18920264,-0.041887343,0.02116671,-0.015325488,0.12755139,-0.2024343,-0.080727965,0.2581804,-0.25440475,-0.20842008,0.004668071,0.17124885,-0.12401977,0.3170696,0.23470189,0.16142035,-0.316475,0.00775729,-0.1613494,-0.23697367,0.08706154,0.24765,-0.100516535,2,inf
